订单号,商品ID,商品名,品牌,类别,规格,单价,数量,总价,下单时间
98232019100044,700008,榴莲味薯片,开口哭牌,零食,200克,20,1,20,2019-10-05 18:30:40
98232019100045,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2019-10-05 19:13:55
98232019100046,700015,青草味可乐,君再来牌,饮料,550毫升,5,1,5,2019-10-05 19:15:46
98232019100047,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2019-10-05 20:06:28
98232019100048,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,2,30,2019-10-05 20:16:45
98232019100049,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2019-10-05 20:17:26
98232019100050,700003,芹菜味口香糖,开口哭牌,零食,100克,15,1,15,2019-10-05 21:04:44
98232019100051,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,2,10,2019-10-05 21:33:31
98232019100052,700012,没有一点味薯片,开口哭牌,零食,200克,20,1,20,2019-10-05 23:25:04
98232019100053,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2019-10-06 10:30:57
98232019100054,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,20,300,2019-10-06 12:54:26
98232019100055,700004,麻辣味口香糖,开口哭牌,零食,100克,15,1,15,2019-10-06 14:23:09
98232019100056,700014,有点酸可乐,君再来牌,饮料,550毫升,5,2,10,2019-10-06 15:13:26
98232019100057,700014,有点酸可乐,君再来牌,饮料,550毫升,5,1,5,2019-10-06 19:27:50
98232019100058,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2019-10-06 19:34:21
98232019100059,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2019-10-06 22:44:08
98232019100060,700008,榴莲味薯片,开口哭牌,零食,200克,20,10,200,2019-10-07 07:16:09
98232019100061,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2019-10-07 09:38:35
98232019100062,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2019-10-07 10:33:19
98232019100063,700015,青草味可乐,君再来牌,饮料,550毫升,5,1,5,2019-10-07 14:20:10
98232019100064,700012,没有一点味薯片,开口哭牌,零食,200克,20,1,20,2019-10-07 14:24:32
98232019100065,700015,青草味可乐,君再来牌,饮料,550毫升,5,10,50,2019-10-07 19:07:50
98232019100066,700008,榴莲味薯片,开口哭牌,零食,200克,20,1,20,2019-10-07 20:36:51
98232019100067,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2019-10-07 21:43:01
98232019100068,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2019-10-07 23:09:37
98232019100069,700012,没有一点味薯片,开口哭牌,零食,200克,20,1,20,2019-10-07 23:16:34
98232019100070,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2019-10-08 09:17:35
98232019100071,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2019-10-08 11:51:20
98232019100072,700002,榴莲味口香糖,开口哭牌,零食,100克,15,5,75,2019-10-08 13:20:55
98232019100073,700011,蟹黄味薯片,开口哭牌,零食,200克,20,10,200,2019-10-08 13:49:47
98232019100074,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2019-10-08 14:57:43
98232019100075,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,5,75,2019-10-08 15:10:57
98232019100076,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2019-10-08 15:34:55
98232019100077,700006,没有一点味口香糖,开口哭牌,零食,100克,15,2,30,2019-10-08 16:17:29
98232019100078,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2019-10-08 17:39:37
98232019100079,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2019-10-08 18:07:32
98232019100080,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2019-10-08 20:31:02
98232019100081,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2019-10-08 21:06:14
98232019100082,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,2,30,2019-10-08 21:17:58
98232019100083,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,1,5,2019-10-08 22:35:31
98232019100084,700011,蟹黄味薯片,开口哭牌,零食,200克,20,5,100,2019-10-08 22:38:22
98232019100085,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2019-10-09 08:40:00
98232019100086,700002,榴莲味口香糖,开口哭牌,零食,100克,15,1,15,2019-10-09 09:24:18
98232019100087,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2019-10-09 10:26:21
98232019100088,700015,青草味可乐,君再来牌,饮料,550毫升,5,10,50,2019-10-09 11:43:47
98232019100089,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2019-10-09 18:42:02
98232019100090,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2019-10-09 18:50:09
98232019100091,700006,没有一点味口香糖,开口哭牌,零食,100克,15,2,30,2019-10-09 19:59:12
98232019100092,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2019-10-09 21:57:36
98232019100093,700010,麻辣味口香糖,开口哭牌,零食,200克,20,2,40,2019-10-09 23:14:33
98232019100094,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2019-10-09 23:56:59
98232019100095,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2019-10-10 07:28:30
98232019100096,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2019-10-10 07:37:55
98232019100097,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2019-10-10 09:05:55
98232019100098,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2019-10-10 10:07:24
98232019100099,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2019-10-10 15:05:24
98232019100100,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2019-10-10 17:35:46
98232019100101,700004,麻辣味口香糖,开口哭牌,零食,100克,15,5,75,2019-10-11 09:23:33
98232019100102,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2019-10-11 18:37:02
98232019100103,700003,芹菜味口香糖,开口哭牌,零食,100克,15,10,150,2019-10-11 20:25:05
98232019100104,700015,青草味可乐,君再来牌,饮料,550毫升,5,1,5,2019-10-11 20:32:41
98232019100105,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2019-10-11 21:42:20
98232019100106,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2019-10-11 22:27:04
98232019100107,700008,榴莲味薯片,开口哭牌,零食,200克,20,2,40,2019-10-11 23:22:29
98232019100108,700002,榴莲味口香糖,开口哭牌,零食,100克,15,1,15,2019-10-12 07:59:51
98232019100109,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2019-10-12 08:07:50
98232019100110,700008,榴莲味薯片,开口哭牌,零食,200克,20,1,20,2019-10-12 11:34:14
98232019100111,700008,榴莲味薯片,开口哭牌,零食,200克,20,1,20,2019-10-12 14:05:46
98232019100112,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,10,150,2019-10-12 14:40:39
98232019100113,700002,榴莲味口香糖,开口哭牌,零食,100克,15,1,15,2019-10-12 19:07:03
98232019100114,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,5,75,2019-10-12 23:06:00
98232019100115,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,1,5,2019-10-12 23:23:43
98232019100116,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2019-10-13 10:30:00
98232019100117,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,1,5,2019-10-13 14:04:17
98232019100118,700004,麻辣味口香糖,开口哭牌,零食,100克,15,5,75,2019-10-13 14:21:07
98232019100119,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,1,5,2019-10-13 14:44:38
98232019100120,700015,青草味可乐,君再来牌,饮料,550毫升,5,5,25,2019-10-13 15:48:22
98232019100121,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2019-10-13 18:22:33
98232019100122,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2019-10-13 18:44:33
98232019100123,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2019-10-13 19:06:52
98232019100124,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,1,5,2019-10-13 19:24:54
98232019100125,700008,榴莲味薯片,开口哭牌,零食,200克,20,5,100,2019-10-13 19:44:02
98232019100126,700008,榴莲味薯片,开口哭牌,零食,200克,20,5,100,2019-10-13 20:47:41
98232019100127,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2019-10-13 23:36:45
98232019100128,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2019-10-14 08:28:19
98232019100129,700008,榴莲味薯片,开口哭牌,零食,200克,20,1,20,2019-10-14 09:03:05
98232019100130,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2019-10-14 09:25:56
98232019100131,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2019-10-14 10:10:11
98232019100132,700014,有点酸可乐,君再来牌,饮料,550毫升,5,1,5,2019-10-14 10:12:26
98232019100133,700002,榴莲味口香糖,开口哭牌,零食,100克,15,1,15,2019-10-14 10:23:25
98232019100134,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2019-10-14 10:30:33
98232019100135,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2019-10-14 14:46:50
98232019100136,700002,榴莲味口香糖,开口哭牌,零食,100克,15,1,15,2019-10-14 15:15:14
98232019100137,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2019-10-14 18:21:59
98232019100138,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2019-10-14 18:53:04
98232019100139,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2019-10-14 21:09:18
98232019100140,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2019-10-14 23:40:22
98232019100141,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2019-10-15 09:26:12
98232019100142,700004,麻辣味口香糖,开口哭牌,零食,100克,15,5,75,2019-10-15 09:39:24
98232019100143,700006,没有一点味口香糖,开口哭牌,零食,100克,15,2,30,2019-10-15 11:23:36
98232019100144,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2019-10-15 14:08:31
98232019100145,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,2,10,2019-10-15 15:32:36
98232019100146,700015,青草味可乐,君再来牌,饮料,550毫升,5,5,25,2019-10-15 15:36:36
98232019100147,700004,麻辣味口香糖,开口哭牌,零食,100克,15,1,15,2019-10-15 15:47:04
98232019100148,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2019-10-15 15:50:40
98232019100149,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2019-10-15 16:09:35
98232019100150,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2019-10-15 19:23:05
98232019100151,700014,有点酸可乐,君再来牌,饮料,550毫升,5,1,5,2019-10-15 20:05:39
98232019100152,700011,蟹黄味薯片,开口哭牌,零食,200克,20,2,40,2019-10-15 20:09:22
98232019100153,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2019-10-15 22:50:01
98232019100154,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2019-10-16 08:39:09
98232019100155,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,1,5,2019-10-16 09:21:40
98232019100156,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,2,30,2019-10-16 10:50:07
98232019100157,700012,没有一点味薯片,开口哭牌,零食,200克,20,1,20,2019-10-16 11:01:14
98232019100158,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,2,10,2019-10-16 11:39:03
98232019100159,700002,榴莲味口香糖,开口哭牌,零食,100克,15,1,15,2019-10-16 14:32:19
98232019100160,700003,芹菜味口香糖,开口哭牌,零食,100克,15,5,75,2019-10-16 14:45:53
98232019100161,700008,榴莲味薯片,开口哭牌,零食,200克,20,2,40,2019-10-16 18:17:41
98232019100162,700014,有点酸可乐,君再来牌,饮料,550毫升,5,1,5,2019-10-16 19:58:56
98232019100163,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2019-10-16 20:44:50
98232019100164,700003,芹菜味口香糖,开口哭牌,零食,100克,15,1,15,2019-10-16 21:07:58
98232019100165,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2019-10-16 21:18:51
98232019100166,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2019-10-16 21:54:30
98232019100167,700002,榴莲味口香糖,开口哭牌,零食,100克,15,2,30,2019-10-17 10:15:04
98232019100168,700015,青草味可乐,君再来牌,饮料,550毫升,5,1,5,2019-10-17 10:42:11
98232019100169,700014,有点酸可乐,君再来牌,饮料,550毫升,5,1,5,2019-10-17 15:20:36
98232019100170,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2019-10-17 16:17:20
98232019100171,700003,芹菜味口香糖,开口哭牌,零食,100克,15,1,15,2019-10-17 16:55:36
98232019100172,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2019-10-17 18:45:15
98232019100173,700012,没有一点味薯片,开口哭牌,零食,200克,20,1,20,2019-10-17 22:37:38
98232019100174,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,1,5,2019-10-17 22:55:36
98232019100175,700015,青草味可乐,君再来牌,饮料,550毫升,5,2,10,2019-10-17 23:01:52
98232019100176,700004,麻辣味口香糖,开口哭牌,零食,100克,15,1,15,2019-10-18 08:50:30
98232019100177,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2019-10-18 08:58:17
98232019100178,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2019-10-18 10:19:58
98232019100179,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2019-10-18 10:49:43
98232019100180,700012,没有一点味薯片,开口哭牌,零食,200克,20,10,200,2019-10-18 16:10:42
98232019100181,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2019-10-18 16:52:52
98232019100182,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,10,150,2019-10-18 17:30:54
98232019100183,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2019-10-18 18:18:57
98232019100184,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,1,5,2019-10-18 19:21:12
98232019100185,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2019-10-18 20:50:52
98232019100186,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2019-10-18 22:03:30
98232019100187,700006,没有一点味口香糖,开口哭牌,零食,100克,15,5,75,2019-10-19 08:53:20
98232019100188,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2019-10-19 12:45:50
98232019100189,700012,没有一点味薯片,开口哭牌,零食,200克,20,5,100,2019-10-19 13:43:36
98232019100190,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2019-10-19 13:49:01
98232019100191,700002,榴莲味口香糖,开口哭牌,零食,100克,15,1,15,2019-10-19 17:47:17
98232019100192,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2019-10-19 19:58:58
98232019100193,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,2,10,2019-10-19 21:23:48
98232019100194,700003,芹菜味口香糖,开口哭牌,零食,100克,15,1,15,2019-10-20 07:59:41
98232019100195,700004,麻辣味口香糖,开口哭牌,零食,100克,15,1,15,2019-10-20 12:26:10
98232019100196,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2019-10-20 13:40:08
98232019100197,700010,麻辣味口香糖,开口哭牌,零食,200克,20,5,100,2019-10-20 14:31:29
98232019100198,700010,麻辣味口香糖,开口哭牌,零食,200克,20,5,100,2019-10-20 16:12:52
98232019100199,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2019-10-20 16:23:02
98232019100200,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2019-10-20 17:07:12
98232019100201,700012,没有一点味薯片,开口哭牌,零食,200克,20,10,200,2019-10-20 17:38:48
98232019100202,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,5,25,2019-10-20 20:45:35
98232019100203,700008,榴莲味薯片,开口哭牌,零食,200克,20,1,20,2019-10-20 23:54:56
98232019100204,700013,火龙果可乐,君再来牌,饮料,550毫升,5,2,10,2019-10-21 07:25:15
98232019100205,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2019-10-21 08:06:18
98232019100206,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2019-10-21 09:12:10
98232019100207,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2019-10-21 09:36:55
98232019100208,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2019-10-21 12:09:56
98232019100209,700015,青草味可乐,君再来牌,饮料,550毫升,5,2,10,2019-10-21 12:56:22
98232019100210,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2019-10-21 16:21:44
98232019100211,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2019-10-21 16:43:12
98232019100212,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2019-10-21 18:04:05
98232019100213,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2019-10-21 19:01:14
98232019100214,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2019-10-21 19:08:32
98232019100215,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,1,5,2019-10-22 08:16:07
98232019100216,700002,榴莲味口香糖,开口哭牌,零食,100克,15,1,15,2019-10-22 10:22:07
98232019100217,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2019-10-22 10:24:02
98232019100218,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2019-10-22 10:30:01
98232019100219,700002,榴莲味口香糖,开口哭牌,零食,100克,15,1,15,2019-10-22 13:54:15
98232019100220,700014,有点酸可乐,君再来牌,饮料,550毫升,5,1,5,2019-10-22 14:18:34
98232019100221,700012,没有一点味薯片,开口哭牌,零食,200克,20,1,20,2019-10-22 14:43:08
98232019100222,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2019-10-22 16:30:44
98232019100223,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2019-10-22 19:37:50
98232019100224,700012,没有一点味薯片,开口哭牌,零食,200克,20,10,200,2019-10-22 19:43:52
98232019100225,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2019-10-22 23:02:07
98232019100226,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2019-10-23 08:48:41
98232019100227,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2019-10-23 09:30:57
98232019100228,700012,没有一点味薯片,开口哭牌,零食,200克,20,1,20,2019-10-23 16:02:07
98232019100229,700002,榴莲味口香糖,开口哭牌,零食,100克,15,1,15,2019-10-23 17:06:51
98232019100230,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2019-10-23 18:03:48
98232019100231,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2019-10-23 18:12:41
98232019100232,700002,榴莲味口香糖,开口哭牌,零食,100克,15,1,15,2019-10-23 21:40:47
98232019100233,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2019-10-23 22:37:44
98232019100234,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,5,25,2019-10-23 23:23:31
98232019100235,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,5,25,2019-10-24 07:42:12
98232019100236,700012,没有一点味薯片,开口哭牌,零食,200克,20,1,20,2019-10-24 10:44:02
98232019100237,700004,麻辣味口香糖,开口哭牌,零食,100克,15,10,150,2019-10-24 12:36:25
98232019100238,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2019-10-24 13:38:43
98232019100239,700014,有点酸可乐,君再来牌,饮料,550毫升,5,1,5,2019-10-24 16:54:17
98232019100240,700008,榴莲味薯片,开口哭牌,零食,200克,20,5,100,2019-10-24 17:16:06
98232019100241,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2019-10-24 18:35:59
98232019100242,700002,榴莲味口香糖,开口哭牌,零食,100克,15,1,15,2019-10-25 09:04:09
98232019100243,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,2,30,2019-10-25 10:14:40
98232019100244,700015,青草味可乐,君再来牌,饮料,550毫升,5,1,5,2019-10-25 12:36:53
98232019100245,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2019-10-25 16:10:01
98232019100246,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2019-10-25 16:35:27
98232019100247,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2019-10-25 17:28:29
98232019100248,700015,青草味可乐,君再来牌,饮料,550毫升,5,1,5,2019-10-25 17:47:22
98232019100249,700012,没有一点味薯片,开口哭牌,零食,200克,20,1,20,2019-10-25 20:42:07
98232019100250,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2019-10-25 23:11:11
98232019100251,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2019-10-26 08:27:00
98232019100252,700015,青草味可乐,君再来牌,饮料,550毫升,5,2,10,2019-10-26 09:40:56
98232019100253,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2019-10-26 09:46:56
98232019100254,700003,芹菜味口香糖,开口哭牌,零食,100克,15,1,15,2019-10-26 12:11:21
98232019100255,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2019-10-26 13:09:05
98232019100256,700012,没有一点味薯片,开口哭牌,零食,200克,20,1,20,2019-10-26 14:12:22
98232019100257,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2019-10-26 16:40:29
98232019100258,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2019-10-26 16:51:57
98232019100259,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2019-10-26 18:32:25
98232019100260,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2019-10-26 18:55:44
98232019100261,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2019-10-26 19:08:52
98232019100262,700015,青草味可乐,君再来牌,饮料,550毫升,5,1,5,2019-10-26 19:46:11
98232019100263,700014,有点酸可乐,君再来牌,饮料,550毫升,5,1,5,2019-10-26 20:50:52
98232019100264,700015,青草味可乐,君再来牌,饮料,550毫升,5,1,5,2019-10-26 21:41:00
98232019100265,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2019-10-26 22:48:11
98232019100266,700002,榴莲味口香糖,开口哭牌,零食,100克,15,10,150,2019-10-27 09:28:09
98232019100267,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2019-10-27 09:32:45
98232019100268,700002,榴莲味口香糖,开口哭牌,零食,100克,15,1,15,2019-10-27 11:47:57
98232019100269,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2019-10-27 12:04:41
98232019100270,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2019-10-27 14:20:07
98232019100271,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2019-10-27 14:24:51
