订单号,商品ID,商品名,品牌,类别,规格,单价,数量,总价,下单时间
98232020100029,700002,榴莲味口香糖,开口哭牌,零食,100克,15,1,15,2020-10-03 23:25:44
98232020100030,700003,芹菜味口香糖,开口哭牌,零食,100克,15,1,15,2020-10-04 15:12:29
98232020100031,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2020-10-04 17:17:17
98232020100032,700004,麻辣味口香糖,开口哭牌,零食,100克,15,1,15,2020-10-04 17:27:19
98232020100033,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2020-10-04 20:28:50
98232020100034,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2020-10-04 22:12:27
98232020100035,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2020-10-05 10:54:39
98232020100036,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,1,5,2020-10-05 11:13:27
98232020100037,700015,青草味可乐,君再来牌,饮料,550毫升,5,1,5,2020-10-05 11:47:09
98232020100038,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,5,25,2020-10-05 12:36:48
98232020100039,700015,青草味可乐,君再来牌,饮料,550毫升,5,1,5,2020-10-05 12:38:47
98232020100040,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2020-10-05 14:02:01
98232020100041,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2020-10-05 14:54:19
98232020100042,700012,没有一点味薯片,开口哭牌,零食,200克,20,1,20,2020-10-05 15:20:31
98232020100043,700002,榴莲味口香糖,开口哭牌,零食,100克,15,1,15,2020-10-05 16:13:58
98232020100044,700008,榴莲味薯片,开口哭牌,零食,200克,20,1,20,2020-10-05 18:30:40
98232020100045,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2020-10-05 19:13:55
98232020100046,700015,青草味可乐,君再来牌,饮料,550毫升,5,1,5,2020-10-05 19:15:46
98232020100047,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2020-10-05 20:06:28
98232020100048,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,2,30,2020-10-05 20:16:45
98232020100049,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2020-10-05 20:17:26
98232020100050,700003,芹菜味口香糖,开口哭牌,零食,100克,15,1,15,2020-10-05 21:04:44
98232020100051,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,2,10,2020-10-05 21:33:31
98232020100052,700012,没有一点味薯片,开口哭牌,零食,200克,20,1,20,2020-10-05 23:25:04
98232020100053,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2020-10-06 10:30:57
98232020100054,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,20,300,2020-10-06 12:54:26
98232020100055,700004,麻辣味口香糖,开口哭牌,零食,100克,15,1,15,2020-10-06 14:23:09
98232020100056,700014,有点酸可乐,君再来牌,饮料,550毫升,5,2,10,2020-10-06 15:13:26
98232020100057,700014,有点酸可乐,君再来牌,饮料,550毫升,5,1,5,2020-10-06 19:27:50
98232020100058,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2020-10-06 19:34:21
98232020100059,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2020-10-06 22:44:08
98232020100060,700008,榴莲味薯片,开口哭牌,零食,200克,20,10,200,2020-10-07 07:16:09
98232020100061,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2020-10-07 09:38:35
98232020100062,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2020-10-07 10:33:19
98232020100063,700015,青草味可乐,君再来牌,饮料,550毫升,5,1,5,2020-10-07 14:20:10
98232020100064,700012,没有一点味薯片,开口哭牌,零食,200克,20,1,20,2020-10-07 14:24:32
98232020100065,700015,青草味可乐,君再来牌,饮料,550毫升,5,10,50,2020-10-07 19:07:50
98232020100066,700008,榴莲味薯片,开口哭牌,零食,200克,20,1,20,2020-10-07 20:36:51
98232020100067,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2020-10-07 21:43:01
98232020100068,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2020-10-07 23:09:37
98232020100069,700012,没有一点味薯片,开口哭牌,零食,200克,20,1,20,2020-10-07 23:16:34
98232020100070,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2020-10-08 09:17:35
98232020100071,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2020-10-08 11:51:20
98232020100072,700002,榴莲味口香糖,开口哭牌,零食,100克,15,5,75,2020-10-08 13:20:55
98232020100073,700011,蟹黄味薯片,开口哭牌,零食,200克,20,10,200,2020-10-08 13:49:47
98232020100074,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2020-10-08 14:57:43
98232020100075,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,5,75,2020-10-08 15:10:57
98232020100076,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2020-10-08 15:34:55
98232020100077,700006,没有一点味口香糖,开口哭牌,零食,100克,15,2,30,2020-10-08 16:17:29
98232020100078,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2020-10-08 17:39:37
98232020100079,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2020-10-08 18:07:32
98232020100080,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2020-10-08 20:31:02
98232020100081,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2020-10-08 21:06:14
98232020100082,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,2,30,2020-10-08 21:17:58
98232020100083,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,1,5,2020-10-08 22:35:31
98232020100084,700011,蟹黄味薯片,开口哭牌,零食,200克,20,5,100,2020-10-08 22:38:22
98232020100085,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2020-10-09 08:40:00
98232020100086,700002,榴莲味口香糖,开口哭牌,零食,100克,15,1,15,2020-10-09 09:24:18
98232020100087,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2020-10-09 10:26:21
98232020100088,700015,青草味可乐,君再来牌,饮料,550毫升,5,10,50,2020-10-09 11:43:47
98232020100089,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2020-10-09 18:42:02
98232020100090,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2020-10-09 18:50:09
98232020100091,700006,没有一点味口香糖,开口哭牌,零食,100克,15,2,30,2020-10-09 19:59:12
98232020100092,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2020-10-09 21:57:36
98232020100093,700010,麻辣味口香糖,开口哭牌,零食,200克,20,2,40,2020-10-09 23:14:33
98232020100094,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2020-10-09 23:56:59
98232020100095,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2020-10-10 07:28:30
98232020100096,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2020-10-10 07:37:55
98232020100097,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2020-10-10 09:05:55
98232020100098,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2020-10-10 10:07:24
98232020100099,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2020-10-10 15:05:24
98232020100100,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2020-10-10 17:35:46
98232020100101,700004,麻辣味口香糖,开口哭牌,零食,100克,15,5,75,2020-10-11 09:23:33
98232020100102,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2020-10-11 18:37:02
98232020100103,700003,芹菜味口香糖,开口哭牌,零食,100克,15,10,150,2020-10-11 20:25:05
98232020100104,700015,青草味可乐,君再来牌,饮料,550毫升,5,1,5,2020-10-11 20:32:41
98232020100105,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2020-10-11 21:42:20
98232020100106,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2020-10-11 22:27:04
98232020100107,700008,榴莲味薯片,开口哭牌,零食,200克,20,2,40,2020-10-11 23:22:29
98232020100108,700002,榴莲味口香糖,开口哭牌,零食,100克,15,1,15,2020-10-12 07:59:51
98232020100109,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2020-10-12 08:07:50
98232020100110,700008,榴莲味薯片,开口哭牌,零食,200克,20,1,20,2020-10-12 11:34:14
98232020100111,700008,榴莲味薯片,开口哭牌,零食,200克,20,1,20,2020-10-12 14:05:46
98232020100112,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,10,150,2020-10-12 14:40:39
98232020100113,700002,榴莲味口香糖,开口哭牌,零食,100克,15,1,15,2020-10-12 19:07:03
98232020100114,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,5,75,2020-10-12 23:06:00
98232020100115,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,1,5,2020-10-12 23:23:43
98232020100116,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2020-10-13 10:30:00
98232020100117,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,1,5,2020-10-13 14:04:17
98232020100118,700004,麻辣味口香糖,开口哭牌,零食,100克,15,5,75,2020-10-13 14:21:07
98232020100119,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,1,5,2020-10-13 14:44:38
98232020100120,700015,青草味可乐,君再来牌,饮料,550毫升,5,5,25,2020-10-13 15:48:22
98232020100121,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2020-10-13 18:22:33
98232020100122,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2020-10-13 18:44:33
98232020100123,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2020-10-13 19:06:52
98232020100124,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,1,5,2020-10-13 19:24:54
98232020100125,700008,榴莲味薯片,开口哭牌,零食,200克,20,5,100,2020-10-13 19:44:02
98232020100126,700008,榴莲味薯片,开口哭牌,零食,200克,20,5,100,2020-10-13 20:47:41
98232020100127,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2020-10-13 23:36:45
98232020100128,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2020-10-14 08:28:19
98232020100129,700008,榴莲味薯片,开口哭牌,零食,200克,20,1,20,2020-10-14 09:03:05
98232020100130,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2020-10-14 09:25:56
98232020100131,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2020-10-14 10:10:11
98232020100132,700014,有点酸可乐,君再来牌,饮料,550毫升,5,1,5,2020-10-14 10:12:26
98232020100133,700002,榴莲味口香糖,开口哭牌,零食,100克,15,1,15,2020-10-14 10:23:25
98232020100134,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2020-10-14 10:30:33
98232020100135,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2020-10-14 14:46:50
98232020100136,700002,榴莲味口香糖,开口哭牌,零食,100克,15,1,15,2020-10-14 15:15:14
98232020100137,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2020-10-14 18:21:59
98232020100138,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2020-10-14 18:53:04
98232020100139,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2020-10-14 21:09:18
98232020100140,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2020-10-14 23:40:22
98232020100141,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2020-10-15 09:26:12
98232020100142,700004,麻辣味口香糖,开口哭牌,零食,100克,15,5,75,2020-10-15 09:39:24
98232020100143,700006,没有一点味口香糖,开口哭牌,零食,100克,15,2,30,2020-10-15 11:23:36
98232020100144,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2020-10-15 14:08:31
98232020100145,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,2,10,2020-10-15 15:32:36
98232020100146,700015,青草味可乐,君再来牌,饮料,550毫升,5,5,25,2020-10-15 15:36:36
98232020100147,700004,麻辣味口香糖,开口哭牌,零食,100克,15,1,15,2020-10-15 15:47:04
98232020100148,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2020-10-15 15:50:40
98232020100149,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2020-10-15 16:09:35
98232020100150,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2020-10-15 19:23:05
98232020100151,700014,有点酸可乐,君再来牌,饮料,550毫升,5,1,5,2020-10-15 20:05:39
98232020100152,700011,蟹黄味薯片,开口哭牌,零食,200克,20,2,40,2020-10-15 20:09:22
98232020100153,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2020-10-15 22:50:01
98232020100154,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2020-10-16 08:39:09
98232020100155,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,1,5,2020-10-16 09:21:40
98232020100156,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,2,30,2020-10-16 10:50:07
98232020100157,700012,没有一点味薯片,开口哭牌,零食,200克,20,1,20,2020-10-16 11:01:14
98232020100158,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,2,10,2020-10-16 11:39:03
98232020100159,700002,榴莲味口香糖,开口哭牌,零食,100克,15,1,15,2020-10-16 14:32:19
98232020100160,700003,芹菜味口香糖,开口哭牌,零食,100克,15,5,75,2020-10-16 14:45:53
98232020100161,700008,榴莲味薯片,开口哭牌,零食,200克,20,2,40,2020-10-16 18:17:41
98232020100162,700014,有点酸可乐,君再来牌,饮料,550毫升,5,1,5,2020-10-16 19:58:56
98232020100163,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2020-10-16 20:44:50
98232020100164,700003,芹菜味口香糖,开口哭牌,零食,100克,15,1,15,2020-10-16 21:07:58
98232020100165,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2020-10-16 21:18:51
98232020100166,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2020-10-16 21:54:30
98232020100167,700002,榴莲味口香糖,开口哭牌,零食,100克,15,2,30,2020-10-17 10:15:04
98232020100168,700015,青草味可乐,君再来牌,饮料,550毫升,5,1,5,2020-10-17 10:42:11
98232020100169,700014,有点酸可乐,君再来牌,饮料,550毫升,5,1,5,2020-10-17 15:20:36
98232020100170,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2020-10-17 16:17:20
98232020100171,700003,芹菜味口香糖,开口哭牌,零食,100克,15,1,15,2020-10-17 16:55:36
98232020100172,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2020-10-17 18:45:15
98232020100173,700012,没有一点味薯片,开口哭牌,零食,200克,20,1,20,2020-10-17 22:37:38
98232020100174,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,1,5,2020-10-17 22:55:36
98232020100175,700015,青草味可乐,君再来牌,饮料,550毫升,5,2,10,2020-10-17 23:01:52
98232020100176,700004,麻辣味口香糖,开口哭牌,零食,100克,15,1,15,2020-10-18 08:50:30
98232020100177,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2020-10-18 08:58:17
98232020100178,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2020-10-18 10:19:58
98232020100179,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2020-10-18 10:49:43
98232020100180,700012,没有一点味薯片,开口哭牌,零食,200克,20,10,200,2020-10-18 16:10:42
98232020100181,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2020-10-18 16:52:52
98232020100182,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,10,150,2020-10-18 17:30:54
98232020100183,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2020-10-18 18:18:57
98232020100184,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,1,5,2020-10-18 19:21:12
98232020100185,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2020-10-18 20:50:52
98232020100186,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2020-10-18 22:03:30
98232020100187,700006,没有一点味口香糖,开口哭牌,零食,100克,15,5,75,2020-10-19 08:53:20
98232020100188,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2020-10-19 12:45:50
98232020100189,700012,没有一点味薯片,开口哭牌,零食,200克,20,5,100,2020-10-19 13:43:36
98232020100190,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2020-10-19 13:49:01
98232020100191,700002,榴莲味口香糖,开口哭牌,零食,100克,15,1,15,2020-10-19 17:47:17
98232020100192,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2020-10-19 19:58:58
98232020100193,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,2,10,2020-10-19 21:23:48
98232020100194,700003,芹菜味口香糖,开口哭牌,零食,100克,15,1,15,2020-10-20 07:59:41
98232020100195,700004,麻辣味口香糖,开口哭牌,零食,100克,15,1,15,2020-10-20 12:26:10
98232020100196,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2020-10-20 13:40:08
98232020100197,700010,麻辣味口香糖,开口哭牌,零食,200克,20,5,100,2020-10-20 14:31:29
98232020100198,700010,麻辣味口香糖,开口哭牌,零食,200克,20,5,100,2020-10-20 16:12:52
98232020100199,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2020-10-20 16:23:02
98232020100200,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2020-10-20 17:07:12
98232020100201,700012,没有一点味薯片,开口哭牌,零食,200克,20,10,200,2020-10-20 17:38:48
98232020100202,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,5,25,2020-10-20 20:45:35
98232020100203,700008,榴莲味薯片,开口哭牌,零食,200克,20,1,20,2020-10-20 23:54:56
98232020100204,700013,火龙果可乐,君再来牌,饮料,550毫升,5,2,10,2020-10-21 07:25:15
98232020100205,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2020-10-21 08:06:18
98232020100206,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2020-10-21 09:12:10
98232020100207,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2020-10-21 09:36:55
98232020100208,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2020-10-21 12:09:56
98232020100209,700015,青草味可乐,君再来牌,饮料,550毫升,5,2,10,2020-10-21 12:56:22
98232020100210,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2020-10-21 16:21:44
98232020100211,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2020-10-21 16:43:12
98232020100212,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2020-10-21 18:04:05
98232020100213,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2020-10-21 19:01:14
98232020100214,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2020-10-21 19:08:32
98232020100215,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,1,5,2020-10-22 08:16:07
98232020100216,700002,榴莲味口香糖,开口哭牌,零食,100克,15,1,15,2020-10-22 10:22:07
98232020100217,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2020-10-22 10:24:02
98232020100218,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2020-10-22 10:30:01
98232020100219,700002,榴莲味口香糖,开口哭牌,零食,100克,15,1,15,2020-10-22 13:54:15
98232020100220,700014,有点酸可乐,君再来牌,饮料,550毫升,5,1,5,2020-10-22 14:18:34
98232020100221,700012,没有一点味薯片,开口哭牌,零食,200克,20,1,20,2020-10-22 14:43:08
98232020100222,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2020-10-22 16:30:44
98232020100223,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2020-10-22 19:37:50
98232020100224,700012,没有一点味薯片,开口哭牌,零食,200克,20,10,200,2020-10-22 19:43:52
98232020100225,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2020-10-22 23:02:07
98232020100226,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2020-10-23 08:48:41
98232020100227,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2020-10-23 09:30:57
98232020100228,700012,没有一点味薯片,开口哭牌,零食,200克,20,1,20,2020-10-23 16:02:07
98232020100229,700002,榴莲味口香糖,开口哭牌,零食,100克,15,1,15,2020-10-23 17:06:51
98232020100230,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2020-10-23 18:03:48
98232020100231,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2020-10-23 18:12:41
98232020100232,700002,榴莲味口香糖,开口哭牌,零食,100克,15,1,15,2020-10-23 21:40:47
98232020100233,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2020-10-23 22:37:44
98232020100234,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,5,25,2020-10-23 23:23:31
98232020100235,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,5,25,2020-10-24 07:42:12
98232020100236,700012,没有一点味薯片,开口哭牌,零食,200克,20,1,20,2020-10-24 10:44:02
98232020100237,700004,麻辣味口香糖,开口哭牌,零食,100克,15,10,150,2020-10-24 12:36:25
98232020100238,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2020-10-24 13:38:43
98232020100239,700014,有点酸可乐,君再来牌,饮料,550毫升,5,1,5,2020-10-24 16:54:17
98232020100240,700008,榴莲味薯片,开口哭牌,零食,200克,20,5,100,2020-10-24 17:16:06
98232020100241,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2020-10-24 18:35:59
98232020100242,700002,榴莲味口香糖,开口哭牌,零食,100克,15,1,15,2020-10-25 09:04:09
98232020100243,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,2,30,2020-10-25 10:14:40
98232020100244,700015,青草味可乐,君再来牌,饮料,550毫升,5,1,5,2020-10-25 12:36:53
98232020100245,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2020-10-25 16:10:01
98232020100246,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2020-10-25 16:35:27
98232020100247,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2020-10-25 17:28:29
98232020100248,700015,青草味可乐,君再来牌,饮料,550毫升,5,1,5,2020-10-25 17:47:22
98232020100249,700012,没有一点味薯片,开口哭牌,零食,200克,20,1,20,2020-10-25 20:42:07
98232020100250,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2020-10-25 23:11:11
98232020100251,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2020-10-26 08:27:00
98232020100252,700015,青草味可乐,君再来牌,饮料,550毫升,5,2,10,2020-10-26 09:40:56
98232020100253,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2020-10-26 09:46:56
98232020100254,700003,芹菜味口香糖,开口哭牌,零食,100克,15,1,15,2020-10-26 12:11:21
98232020100255,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2020-10-26 13:09:05
98232020100256,700012,没有一点味薯片,开口哭牌,零食,200克,20,1,20,2020-10-26 14:12:22
98232020100257,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2020-10-26 16:40:29
98232020100258,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2020-10-26 16:51:57
98232020100259,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2020-10-26 18:32:25
98232020100260,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2020-10-26 18:55:44
98232020100261,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2020-10-26 19:08:52
98232020100262,700015,青草味可乐,君再来牌,饮料,550毫升,5,1,5,2020-10-26 19:46:11
98232020100263,700014,有点酸可乐,君再来牌,饮料,550毫升,5,1,5,2020-10-26 20:50:52
98232020100264,700015,青草味可乐,君再来牌,饮料,550毫升,5,1,5,2020-10-26 21:41:00
98232020100265,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2020-10-26 22:48:11
98232020100266,700002,榴莲味口香糖,开口哭牌,零食,100克,15,10,150,2020-10-27 09:28:09
98232020100267,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2020-10-27 09:32:45
98232020100268,700002,榴莲味口香糖,开口哭牌,零食,100克,15,1,15,2020-10-27 11:47:57
98232020100269,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2020-10-27 12:04:41
98232020100270,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2020-10-27 14:20:07
98232020100271,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2020-10-27 14:24:51
