订单号,商品ID,商品名,品牌,类别,规格,单价,数量,总价,下单时间
98232020020043,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2020-02-04 13:32:10
98232020020044,700004,麻辣味口香糖,开口哭牌,零食,100克,15,1,15,2020-02-04 15:06:00
98232020020045,700009,芹菜味薯片,开口哭牌,零食,200克,20,2,40,2020-02-04 17:23:51
98232020020046,700015,青草味可乐,君再来牌,饮料,550毫升,5,1,5,2020-02-04 17:51:49
98232020020047,700014,有点酸可乐,君再来牌,饮料,550毫升,5,1,5,2020-02-04 19:13:53
98232020020048,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2020-02-04 19:52:04
98232020020049,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2020-02-04 20:21:28
98232020020050,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2020-02-05 07:01:20
98232020020051,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2020-02-05 08:47:12
98232020020052,700015,青草味可乐,君再来牌,饮料,550毫升,5,1,5,2020-02-05 10:29:00
98232020020053,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2020-02-05 11:21:26
98232020020054,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,10,200,2020-02-05 12:03:31
98232020020055,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2020-02-05 12:12:45
98232020020056,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2020-02-05 14:06:33
98232020020057,700012,没有一点味薯片,开口哭牌,零食,200克,20,1,20,2020-02-05 14:11:51
98232020020058,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,1,5,2020-02-05 15:20:47
98232020020059,700004,麻辣味口香糖,开口哭牌,零食,100克,15,2,30,2020-02-05 20:01:38
98232020020060,700012,没有一点味薯片,开口哭牌,零食,200克,20,20,400,2020-02-05 20:39:20
98232020020061,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,1,5,2020-02-05 22:54:15
98232020020062,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2020-02-05 23:06:45
98232020020063,700013,火龙果可乐,君再来牌,饮料,550毫升,5,10,50,2020-02-06 08:19:58
98232020020064,700010,麻辣味口香糖,开口哭牌,零食,200克,20,2,40,2020-02-06 11:51:14
98232020020065,700015,青草味可乐,君再来牌,饮料,550毫升,5,1,5,2020-02-06 13:17:51
98232020020066,700004,麻辣味口香糖,开口哭牌,零食,100克,15,1,15,2020-02-06 13:39:17
98232020020067,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2020-02-06 16:56:42
98232020020068,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,2,40,2020-02-06 17:34:45
98232020020069,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2020-02-06 21:49:16
98232020020070,700012,没有一点味薯片,开口哭牌,零食,200克,20,1,20,2020-02-06 22:35:51
98232020020071,700003,芹菜味口香糖,开口哭牌,零食,100克,15,5,75,2020-02-06 23:56:40
98232020020072,700008,榴莲味薯片,开口哭牌,零食,200克,20,1,20,2020-02-07 08:35:46
98232020020073,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2020-02-07 11:11:01
98232020020074,700015,青草味可乐,君再来牌,饮料,550毫升,5,1,5,2020-02-07 13:30:13
98232020020075,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2020-02-07 15:29:22
98232020020076,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2020-02-07 16:23:04
98232020020077,700012,没有一点味薯片,开口哭牌,零食,200克,20,10,200,2020-02-07 16:25:39
98232020020078,700003,芹菜味口香糖,开口哭牌,零食,100克,15,1,15,2020-02-07 16:50:04
98232020020079,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2020-02-07 17:33:46
98232020020080,700006,没有一点味口香糖,开口哭牌,零食,100克,15,2,30,2020-02-07 18:33:10
98232020020081,700003,芹菜味口香糖,开口哭牌,零食,100克,15,1,15,2020-02-07 22:33:57
98232020020082,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,5,100,2020-02-08 07:06:03
98232020020083,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2020-02-08 07:26:05
98232020020084,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2020-02-08 07:57:18
98232020020085,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,5,25,2020-02-08 09:02:21
98232020020086,700015,青草味可乐,君再来牌,饮料,550毫升,5,1,5,2020-02-08 10:35:23
98232020020087,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2020-02-08 10:44:55
98232020020088,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2020-02-08 10:55:38
98232020020089,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,2,40,2020-02-08 12:00:09
98232020020090,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2020-02-08 12:06:44
98232020020091,700008,榴莲味薯片,开口哭牌,零食,200克,20,1,20,2020-02-08 14:04:24
98232020020092,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,1,5,2020-02-08 14:22:55
98232020020093,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2020-02-08 15:50:34
98232020020094,700012,没有一点味薯片,开口哭牌,零食,200克,20,2,40,2020-02-08 15:53:16
98232020020095,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2020-02-08 19:36:32
98232020020096,700012,没有一点味薯片,开口哭牌,零食,200克,20,5,100,2020-02-08 21:25:58
98232020020097,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2020-02-08 22:35:13
98232020020098,700004,麻辣味口香糖,开口哭牌,零食,100克,15,1,15,2020-02-08 23:23:58
98232020020099,700008,榴莲味薯片,开口哭牌,零食,200克,20,5,100,2020-02-08 23:40:02
98232020020100,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2020-02-09 07:31:06
98232020020101,700012,没有一点味薯片,开口哭牌,零食,200克,20,1,20,2020-02-09 08:26:07
98232020020102,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2020-02-09 08:53:28
98232020020103,700011,蟹黄味薯片,开口哭牌,零食,200克,20,2,40,2020-02-09 08:58:17
98232020020104,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2020-02-09 09:20:56
98232020020105,700004,麻辣味口香糖,开口哭牌,零食,100克,15,1,15,2020-02-09 09:53:26
98232020020106,700014,有点酸可乐,君再来牌,饮料,550毫升,5,1,5,2020-02-09 10:05:01
98232020020107,700012,没有一点味薯片,开口哭牌,零食,200克,20,1,20,2020-02-09 12:04:55
98232020020108,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2020-02-09 13:04:33
98232020020109,700004,麻辣味口香糖,开口哭牌,零食,100克,15,1,15,2020-02-09 14:35:53
98232020020110,700014,有点酸可乐,君再来牌,饮料,550毫升,5,1,5,2020-02-09 17:16:17
98232020020111,700002,榴莲味口香糖,开口哭牌,零食,100克,15,1,15,2020-02-09 18:05:12
98232020020112,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,1,5,2020-02-09 21:03:23
98232020020113,700002,榴莲味口香糖,开口哭牌,零食,100克,15,1,15,2020-02-09 21:39:41
98232020020114,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2020-02-10 07:56:29
98232020020115,700004,麻辣味口香糖,开口哭牌,零食,100克,15,1,15,2020-02-10 08:24:00
98232020020116,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2020-02-10 08:55:02
98232020020117,700015,青草味可乐,君再来牌,饮料,550毫升,5,1,5,2020-02-10 10:50:09
98232020020118,700010,麻辣味口香糖,开口哭牌,零食,200克,20,10,200,2020-02-10 11:47:16
98232020020119,700003,芹菜味口香糖,开口哭牌,零食,100克,15,1,15,2020-02-10 14:06:58
98232020020120,700014,有点酸可乐,君再来牌,饮料,550毫升,5,2,10,2020-02-10 16:55:54
98232020020121,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,2,10,2020-02-10 17:54:30
98232020020122,700014,有点酸可乐,君再来牌,饮料,550毫升,5,2,10,2020-02-10 19:51:32
98232020020123,700002,榴莲味口香糖,开口哭牌,零食,100克,15,1,15,2020-02-10 20:34:54
98232020020124,700010,麻辣味口香糖,开口哭牌,零食,200克,20,10,200,2020-02-10 21:43:04
98232020020125,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2020-02-10 22:40:15
98232020020126,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2020-02-10 23:00:21
98232020020127,700012,没有一点味薯片,开口哭牌,零食,200克,20,1,20,2020-02-11 07:12:08
98232020020128,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,2,10,2020-02-11 07:48:20
98232020020129,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2020-02-11 11:03:58
98232020020130,700015,青草味可乐,君再来牌,饮料,550毫升,5,1,5,2020-02-11 13:41:55
98232020020131,700008,榴莲味薯片,开口哭牌,零食,200克,20,1,20,2020-02-11 14:18:00
98232020020132,700014,有点酸可乐,君再来牌,饮料,550毫升,5,1,5,2020-02-11 16:11:07
98232020020133,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2020-02-12 07:03:27
98232020020134,700015,青草味可乐,君再来牌,饮料,550毫升,5,1,5,2020-02-12 08:40:20
98232020020135,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2020-02-12 13:12:05
98232020020136,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2020-02-12 14:57:30
98232020020137,700002,榴莲味口香糖,开口哭牌,零食,100克,15,1,15,2020-02-12 16:19:16
98232020020138,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2020-02-12 17:41:54
98232020020139,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2020-02-12 17:49:31
98232020020140,700010,麻辣味口香糖,开口哭牌,零食,200克,20,5,100,2020-02-12 19:18:19
98232020020141,700011,蟹黄味薯片,开口哭牌,零食,200克,20,5,100,2020-02-12 20:35:38
98232020020142,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2020-02-12 21:12:39
98232020020143,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2020-02-12 21:36:02
98232020020144,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2020-02-12 21:53:40
98232020020145,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,5,25,2020-02-13 09:32:57
98232020020146,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2020-02-13 12:18:30
98232020020147,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2020-02-13 14:04:52
98232020020148,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2020-02-13 16:39:34
98232020020149,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2020-02-13 18:24:17
98232020020150,700002,榴莲味口香糖,开口哭牌,零食,100克,15,1,15,2020-02-13 19:52:30
98232020020151,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2020-02-13 21:00:24
98232020020152,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2020-02-13 21:31:33
98232020020153,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2020-02-13 21:36:18
98232020020154,700014,有点酸可乐,君再来牌,饮料,550毫升,5,1,5,2020-02-13 21:46:13
98232020020155,700014,有点酸可乐,君再来牌,饮料,550毫升,5,1,5,2020-02-14 07:41:59
98232020020156,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2020-02-14 08:07:56
98232020020157,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2020-02-14 11:27:07
98232020020158,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,5,25,2020-02-14 12:52:54
98232020020159,700013,火龙果可乐,君再来牌,饮料,550毫升,5,2,10,2020-02-14 13:00:55
98232020020160,700002,榴莲味口香糖,开口哭牌,零食,100克,15,1,15,2020-02-14 13:51:05
98232020020161,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2020-02-14 16:58:49
98232020020162,700002,榴莲味口香糖,开口哭牌,零食,100克,15,1,15,2020-02-14 17:01:24
98232020020163,700008,榴莲味薯片,开口哭牌,零食,200克,20,5,100,2020-02-14 19:12:30
98232020020164,700004,麻辣味口香糖,开口哭牌,零食,100克,15,1,15,2020-02-15 08:33:24
98232020020165,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,2,30,2020-02-15 10:05:04
98232020020166,700002,榴莲味口香糖,开口哭牌,零食,100克,15,1,15,2020-02-15 13:11:39
98232020020167,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2020-02-15 14:35:52
98232020020168,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2020-02-15 15:25:17
98232020020169,700008,榴莲味薯片,开口哭牌,零食,200克,20,5,100,2020-02-15 18:49:36
98232020020170,700014,有点酸可乐,君再来牌,饮料,550毫升,5,1,5,2020-02-15 20:19:15
98232020020171,700012,没有一点味薯片,开口哭牌,零食,200克,20,1,20,2020-02-15 21:07:24
98232020020172,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2020-02-15 21:33:10
98232020020173,700003,芹菜味口香糖,开口哭牌,零食,100克,15,1,15,2020-02-15 22:09:23
98232020020174,700004,麻辣味口香糖,开口哭牌,零食,100克,15,1,15,2020-02-15 22:34:13
98232020020175,700014,有点酸可乐,君再来牌,饮料,550毫升,5,10,50,2020-02-15 22:54:16
98232020020176,700006,没有一点味口香糖,开口哭牌,零食,100克,15,5,75,2020-02-16 08:38:17
98232020020177,700010,麻辣味口香糖,开口哭牌,零食,200克,20,2,40,2020-02-16 08:42:05
98232020020178,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2020-02-16 09:51:34
98232020020179,700004,麻辣味口香糖,开口哭牌,零食,100克,15,5,75,2020-02-16 13:08:59
98232020020180,700012,没有一点味薯片,开口哭牌,零食,200克,20,20,400,2020-02-16 15:23:13
98232020020181,700002,榴莲味口香糖,开口哭牌,零食,100克,15,1,15,2020-02-16 17:10:28
98232020020182,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2020-02-16 18:58:05
98232020020183,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,5,100,2020-02-16 20:03:07
98232020020184,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2020-02-16 20:12:08
98232020020185,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2020-02-16 22:07:42
98232020020186,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2020-02-16 22:13:08
98232020020187,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2020-02-16 23:45:13
98232020020188,700008,榴莲味薯片,开口哭牌,零食,200克,20,1,20,2020-02-17 10:36:46
98232020020189,700008,榴莲味薯片,开口哭牌,零食,200克,20,2,40,2020-02-17 12:07:24
98232020020190,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2020-02-17 14:44:57
98232020020191,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2020-02-17 15:49:43
98232020020192,700014,有点酸可乐,君再来牌,饮料,550毫升,5,1,5,2020-02-17 19:32:39
98232020020193,700014,有点酸可乐,君再来牌,饮料,550毫升,5,1,5,2020-02-18 07:39:26
98232020020194,700008,榴莲味薯片,开口哭牌,零食,200克,20,2,40,2020-02-18 08:53:46
98232020020195,700015,青草味可乐,君再来牌,饮料,550毫升,5,1,5,2020-02-18 15:15:25
98232020020196,700015,青草味可乐,君再来牌,饮料,550毫升,5,1,5,2020-02-18 15:34:09
98232020020197,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,2,30,2020-02-18 17:47:15
98232020020198,700008,榴莲味薯片,开口哭牌,零食,200克,20,1,20,2020-02-18 18:37:31
98232020020199,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,5,25,2020-02-18 21:00:21
98232020020200,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2020-02-18 21:40:47
98232020020201,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,5,75,2020-02-18 23:26:29
98232020020202,700008,榴莲味薯片,开口哭牌,零食,200克,20,1,20,2020-02-19 07:39:30
98232020020203,700012,没有一点味薯片,开口哭牌,零食,200克,20,1,20,2020-02-19 08:29:39
98232020020204,700014,有点酸可乐,君再来牌,饮料,550毫升,5,2,10,2020-02-19 09:53:58
98232020020205,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,5,25,2020-02-19 11:19:01
98232020020206,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,2,30,2020-02-19 14:02:56
98232020020207,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2020-02-19 17:28:04
98232020020208,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,2,30,2020-02-19 19:55:34
98232020020209,700015,青草味可乐,君再来牌,饮料,550毫升,5,1,5,2020-02-19 20:38:25
98232020020210,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,1,5,2020-02-19 21:52:44
98232020020211,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2020-02-20 11:44:24
98232020020212,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,2,10,2020-02-20 14:30:17
98232020020213,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2020-02-20 14:40:46
98232020020214,700013,火龙果可乐,君再来牌,饮料,550毫升,5,5,25,2020-02-20 21:07:51
98232020020215,700012,没有一点味薯片,开口哭牌,零食,200克,20,1,20,2020-02-20 21:49:56
98232020020216,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2020-02-21 08:19:07
98232020020217,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2020-02-21 08:21:53
98232020020218,700003,芹菜味口香糖,开口哭牌,零食,100克,15,1,15,2020-02-21 10:41:23
98232020020219,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2020-02-21 10:41:49
98232020020220,700014,有点酸可乐,君再来牌,饮料,550毫升,5,1,5,2020-02-21 12:28:30
98232020020221,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,1,5,2020-02-21 13:22:08
98232020020222,700014,有点酸可乐,君再来牌,饮料,550毫升,5,1,5,2020-02-21 13:41:51
98232020020223,700009,芹菜味薯片,开口哭牌,零食,200克,20,2,40,2020-02-21 15:10:57
98232020020224,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2020-02-21 15:45:19
98232020020225,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2020-02-21 17:23:51
98232020020226,700003,芹菜味口香糖,开口哭牌,零食,100克,15,1,15,2020-02-21 17:35:48
98232020020227,700002,榴莲味口香糖,开口哭牌,零食,100克,15,1,15,2020-02-21 18:27:56
98232020020228,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,2,30,2020-02-21 19:01:56
98232020020229,700012,没有一点味薯片,开口哭牌,零食,200克,20,5,100,2020-02-21 20:09:25
98232020020230,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,2,30,2020-02-21 21:49:58
98232020020231,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,1,5,2020-02-21 22:00:47
98232020020232,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2020-02-22 07:26:08
98232020020233,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,10,150,2020-02-22 09:06:20
98232020020234,700009,芹菜味薯片,开口哭牌,零食,200克,20,2,40,2020-02-22 13:41:14
98232020020235,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2020-02-22 21:08:10
98232020020236,700004,麻辣味口香糖,开口哭牌,零食,100克,15,1,15,2020-02-23 09:06:10
98232020020237,700002,榴莲味口香糖,开口哭牌,零食,100克,15,1,15,2020-02-23 09:31:16
98232020020238,700008,榴莲味薯片,开口哭牌,零食,200克,20,2,40,2020-02-23 11:02:16
98232020020239,700014,有点酸可乐,君再来牌,饮料,550毫升,5,1,5,2020-02-23 11:35:26
98232020020240,700008,榴莲味薯片,开口哭牌,零食,200克,20,1,20,2020-02-23 14:52:38
98232020020241,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,1,5,2020-02-23 17:33:19
98232020020242,700003,芹菜味口香糖,开口哭牌,零食,100克,15,1,15,2020-02-23 17:55:57
98232020020243,700009,芹菜味薯片,开口哭牌,零食,200克,20,5,100,2020-02-23 18:22:16
98232020020244,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,2,30,2020-02-23 18:24:49
98232020020245,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2020-02-23 18:42:40
98232020020246,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2020-02-23 20:39:22
98232020020247,700003,芹菜味口香糖,开口哭牌,零食,100克,15,1,15,2020-02-23 21:08:53
98232020020248,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2020-02-23 21:42:30
98232020020249,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2020-02-23 21:47:04
98232020020250,700015,青草味可乐,君再来牌,饮料,550毫升,5,1,5,2020-02-23 21:53:05
98232020020251,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2020-02-23 23:53:42
98232020020252,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2020-02-24 08:37:59
98232020020253,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,1,5,2020-02-24 09:22:06
98232020020254,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2020-02-24 14:38:33
98232020020255,700004,麻辣味口香糖,开口哭牌,零食,100克,15,1,15,2020-02-24 16:42:06
98232020020256,700012,没有一点味薯片,开口哭牌,零食,200克,20,1,20,2020-02-24 21:24:11
98232020020257,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2020-02-24 23:44:37
98232020020258,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2020-02-25 07:45:34
98232020020259,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2020-02-25 08:59:35
98232020020260,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2020-02-25 10:43:22
98232020020261,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2020-02-25 11:11:10
98232020020262,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2020-02-25 13:34:29
98232020020263,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,1,5,2020-02-25 14:54:50
98232020020264,700011,蟹黄味薯片,开口哭牌,零食,200克,20,5,100,2020-02-25 16:30:18
98232020020265,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,2,10,2020-02-25 17:10:50
98232020020266,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,1,5,2020-02-25 18:32:24
98232020020267,700012,没有一点味薯片,开口哭牌,零食,200克,20,1,20,2020-02-25 20:34:13
98232020020268,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2020-02-25 20:34:23
98232020020269,700015,青草味可乐,君再来牌,饮料,550毫升,5,1,5,2020-02-26 07:28:24
98232020020270,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2020-02-26 09:49:47
98232020020271,700015,青草味可乐,君再来牌,饮料,550毫升,5,2,10,2020-02-26 10:18:04
98232020020272,700014,有点酸可乐,君再来牌,饮料,550毫升,5,1,5,2020-02-26 10:39:59
