订单号,商品ID,商品名,品牌,类别,规格,单价,数量,总价,下单时间
98232019110030,700003,芹菜味口香糖,开口哭牌,零食,100克,15,1,15,2019-11-03 10:01:03
98232019110031,700006,没有一点味口香糖,开口哭牌,零食,100克,15,2,30,2019-11-03 10:35:25
98232019110032,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2019-11-03 10:53:36
98232019110033,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,5,75,2019-11-03 11:32:09
98232019110034,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2019-11-03 13:09:39
98232019110035,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2019-11-03 16:09:29
98232019110036,700009,芹菜味薯片,开口哭牌,零食,200克,20,2,40,2019-11-03 16:30:03
98232019110037,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,2,40,2019-11-03 17:44:11
98232019110038,700003,芹菜味口香糖,开口哭牌,零食,100克,15,1,15,2019-11-03 19:03:32
98232019110039,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,5,25,2019-11-03 20:05:03
98232019110040,700003,芹菜味口香糖,开口哭牌,零食,100克,15,1,15,2019-11-03 21:38:03
98232019110041,700006,没有一点味口香糖,开口哭牌,零食,100克,15,2,30,2019-11-03 22:53:07
98232019110042,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2019-11-04 09:13:24
98232019110043,700006,没有一点味口香糖,开口哭牌,零食,100克,15,5,75,2019-11-04 09:25:32
98232019110044,700004,麻辣味口香糖,开口哭牌,零食,100克,15,1,15,2019-11-04 12:11:57
98232019110045,700009,芹菜味薯片,开口哭牌,零食,200克,20,5,100,2019-11-04 16:06:49
98232019110046,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2019-11-04 20:31:51
98232019110047,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2019-11-04 21:43:50
98232019110048,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2019-11-04 23:23:15
98232019110049,700008,榴莲味薯片,开口哭牌,零食,200克,20,1,20,2019-11-04 23:37:26
98232019110050,700015,青草味可乐,君再来牌,饮料,550毫升,5,1,5,2019-11-05 08:13:12
98232019110051,700009,芹菜味薯片,开口哭牌,零食,200克,20,10,200,2019-11-05 09:04:50
98232019110052,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2019-11-05 09:48:17
98232019110053,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2019-11-05 11:49:31
98232019110054,700013,火龙果可乐,君再来牌,饮料,550毫升,5,2,10,2019-11-05 15:08:58
98232019110055,700004,麻辣味口香糖,开口哭牌,零食,100克,15,1,15,2019-11-05 15:19:26
98232019110056,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2019-11-05 15:42:04
98232019110057,700015,青草味可乐,君再来牌,饮料,550毫升,5,10,50,2019-11-05 19:12:25
98232019110058,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2019-11-05 21:28:04
98232019110059,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,10,150,2019-11-05 23:30:22
98232019110060,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2019-11-06 08:04:58
98232019110061,700015,青草味可乐,君再来牌,饮料,550毫升,5,5,25,2019-11-06 11:33:22
98232019110062,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2019-11-06 12:20:52
98232019110063,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2019-11-06 15:12:17
98232019110064,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2019-11-06 15:48:25
98232019110065,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2019-11-06 16:40:53
98232019110066,700008,榴莲味薯片,开口哭牌,零食,200克,20,1,20,2019-11-06 18:22:25
98232019110067,700004,麻辣味口香糖,开口哭牌,零食,100克,15,5,75,2019-11-06 20:01:44
98232019110068,700004,麻辣味口香糖,开口哭牌,零食,100克,15,1,15,2019-11-06 21:07:28
98232019110069,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,1,5,2019-11-06 22:10:12
98232019110070,700004,麻辣味口香糖,开口哭牌,零食,100克,15,1,15,2019-11-07 08:16:23
98232019110071,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,1,5,2019-11-07 15:47:15
98232019110072,700003,芹菜味口香糖,开口哭牌,零食,100克,15,1,15,2019-11-07 17:34:28
98232019110073,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2019-11-07 19:10:47
98232019110074,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2019-11-07 20:05:20
98232019110075,700012,没有一点味薯片,开口哭牌,零食,200克,20,1,20,2019-11-07 20:08:26
98232019110076,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2019-11-07 20:52:24
98232019110077,700013,火龙果可乐,君再来牌,饮料,550毫升,5,10,50,2019-11-07 23:41:59
98232019110078,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,1,5,2019-11-08 08:23:10
98232019110079,700013,火龙果可乐,君再来牌,饮料,550毫升,5,2,10,2019-11-08 08:26:59
98232019110080,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2019-11-08 11:21:45
98232019110081,700006,没有一点味口香糖,开口哭牌,零食,100克,15,2,30,2019-11-08 11:40:48
98232019110082,700015,青草味可乐,君再来牌,饮料,550毫升,5,1,5,2019-11-08 14:00:30
98232019110083,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,1,5,2019-11-08 16:17:43
98232019110084,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2019-11-08 18:05:44
98232019110085,700015,青草味可乐,君再来牌,饮料,550毫升,5,1,5,2019-11-08 20:17:08
98232019110086,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2019-11-08 21:09:18
98232019110087,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,2,40,2019-11-08 21:59:30
98232019110088,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2019-11-09 08:59:34
98232019110089,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2019-11-09 09:55:01
98232019110090,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2019-11-09 10:41:01
98232019110091,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2019-11-09 16:21:08
98232019110092,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2019-11-09 18:17:05
98232019110093,700014,有点酸可乐,君再来牌,饮料,550毫升,5,1,5,2019-11-09 18:49:53
98232019110094,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2019-11-09 20:51:02
98232019110095,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2019-11-09 21:03:55
98232019110096,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2019-11-10 08:08:32
98232019110097,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2019-11-10 08:28:01
98232019110098,700008,榴莲味薯片,开口哭牌,零食,200克,20,20,400,2019-11-10 11:15:10
98232019110099,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2019-11-10 11:32:13
98232019110100,700014,有点酸可乐,君再来牌,饮料,550毫升,5,1,5,2019-11-10 12:09:37
98232019110101,700002,榴莲味口香糖,开口哭牌,零食,100克,15,1,15,2019-11-10 14:54:54
98232019110102,700015,青草味可乐,君再来牌,饮料,550毫升,5,1,5,2019-11-10 15:33:04
98232019110103,700004,麻辣味口香糖,开口哭牌,零食,100克,15,2,30,2019-11-10 18:13:34
98232019110104,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2019-11-10 19:27:06
98232019110105,700002,榴莲味口香糖,开口哭牌,零食,100克,15,10,150,2019-11-10 21:06:22
98232019110106,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2019-11-10 21:55:46
98232019110107,700014,有点酸可乐,君再来牌,饮料,550毫升,5,5,25,2019-11-10 22:25:29
98232019110108,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2019-11-10 23:14:00
98232019110109,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2019-11-10 23:38:11
98232019110110,700010,麻辣味口香糖,开口哭牌,零食,200克,20,2,40,2019-11-11 08:14:39
98232019110111,700010,麻辣味口香糖,开口哭牌,零食,200克,20,2,40,2019-11-11 09:26:49
98232019110112,700015,青草味可乐,君再来牌,饮料,550毫升,5,1,5,2019-11-11 09:55:42
98232019110113,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,1,5,2019-11-11 10:25:42
98232019110114,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,1,5,2019-11-11 10:58:36
98232019110115,700011,蟹黄味薯片,开口哭牌,零食,200克,20,5,100,2019-11-11 13:02:29
98232019110116,700003,芹菜味口香糖,开口哭牌,零食,100克,15,1,15,2019-11-11 13:18:16
98232019110117,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,2,30,2019-11-11 13:55:49
98232019110118,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2019-11-11 15:07:32
98232019110119,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2019-11-11 15:25:54
98232019110120,700003,芹菜味口香糖,开口哭牌,零食,100克,15,1,15,2019-11-11 18:33:27
98232019110121,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,1,5,2019-11-11 19:59:19
98232019110122,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2019-11-11 21:39:25
98232019110123,700003,芹菜味口香糖,开口哭牌,零食,100克,15,1,15,2019-11-11 21:59:39
98232019110124,700015,青草味可乐,君再来牌,饮料,550毫升,5,1,5,2019-11-12 07:16:34
98232019110125,700003,芹菜味口香糖,开口哭牌,零食,100克,15,1,15,2019-11-12 08:35:08
98232019110126,700003,芹菜味口香糖,开口哭牌,零食,100克,15,2,30,2019-11-12 13:02:24
98232019110127,700003,芹菜味口香糖,开口哭牌,零食,100克,15,1,15,2019-11-12 23:03:55
98232019110128,700008,榴莲味薯片,开口哭牌,零食,200克,20,5,100,2019-11-13 08:56:06
98232019110129,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2019-11-13 11:21:42
98232019110130,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2019-11-13 12:45:05
98232019110131,700004,麻辣味口香糖,开口哭牌,零食,100克,15,1,15,2019-11-13 14:04:44
98232019110132,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2019-11-13 14:38:27
98232019110133,700012,没有一点味薯片,开口哭牌,零食,200克,20,1,20,2019-11-13 14:47:03
98232019110134,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2019-11-13 19:40:35
98232019110135,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2019-11-13 19:46:06
98232019110136,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2019-11-13 21:29:34
98232019110137,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2019-11-14 12:46:19
98232019110138,700013,火龙果可乐,君再来牌,饮料,550毫升,5,2,10,2019-11-14 13:28:40
98232019110139,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,2,10,2019-11-14 13:56:57
98232019110140,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2019-11-14 14:22:11
98232019110141,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2019-11-14 14:42:29
98232019110142,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2019-11-14 17:44:21
98232019110143,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2019-11-14 19:31:00
98232019110144,700002,榴莲味口香糖,开口哭牌,零食,100克,15,1,15,2019-11-14 23:35:54
98232019110145,700008,榴莲味薯片,开口哭牌,零食,200克,20,5,100,2019-11-15 08:00:16
98232019110146,700002,榴莲味口香糖,开口哭牌,零食,100克,15,1,15,2019-11-15 11:17:08
98232019110147,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2019-11-15 12:07:06
98232019110148,700003,芹菜味口香糖,开口哭牌,零食,100克,15,1,15,2019-11-15 14:14:17
98232019110149,700011,蟹黄味薯片,开口哭牌,零食,200克,20,20,400,2019-11-15 15:11:08
98232019110150,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2019-11-15 17:54:45
98232019110151,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2019-11-15 18:07:07
98232019110152,700002,榴莲味口香糖,开口哭牌,零食,100克,15,1,15,2019-11-15 18:31:47
98232019110153,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,5,100,2019-11-15 18:36:18
98232019110154,700015,青草味可乐,君再来牌,饮料,550毫升,5,1,5,2019-11-15 20:42:09
98232019110155,700003,芹菜味口香糖,开口哭牌,零食,100克,15,1,15,2019-11-15 20:43:35
98232019110156,700012,没有一点味薯片,开口哭牌,零食,200克,20,1,20,2019-11-15 22:49:06
98232019110157,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,5,25,2019-11-15 23:01:56
98232019110158,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,1,5,2019-11-15 23:22:21
98232019110159,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2019-11-16 10:58:19
98232019110160,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2019-11-16 12:50:57
98232019110161,700004,麻辣味口香糖,开口哭牌,零食,100克,15,1,15,2019-11-16 13:19:50
98232019110162,700008,榴莲味薯片,开口哭牌,零食,200克,20,1,20,2019-11-16 19:20:04
98232019110163,700012,没有一点味薯片,开口哭牌,零食,200克,20,1,20,2019-11-17 07:24:34
98232019110164,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2019-11-17 10:05:55
98232019110165,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2019-11-17 11:21:54
98232019110166,700004,麻辣味口香糖,开口哭牌,零食,100克,15,1,15,2019-11-17 11:27:02
98232019110167,700011,蟹黄味薯片,开口哭牌,零食,200克,20,2,40,2019-11-17 12:34:59
98232019110168,700003,芹菜味口香糖,开口哭牌,零食,100克,15,5,75,2019-11-17 15:24:48
98232019110169,700012,没有一点味薯片,开口哭牌,零食,200克,20,1,20,2019-11-17 15:25:46
98232019110170,700011,蟹黄味薯片,开口哭牌,零食,200克,20,10,200,2019-11-17 18:45:30
98232019110171,700012,没有一点味薯片,开口哭牌,零食,200克,20,1,20,2019-11-17 19:38:15
98232019110172,700003,芹菜味口香糖,开口哭牌,零食,100克,15,5,75,2019-11-17 22:34:40
98232019110173,700014,有点酸可乐,君再来牌,饮料,550毫升,5,2,10,2019-11-17 23:07:07
98232019110174,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2019-11-17 23:19:48
98232019110175,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2019-11-17 23:41:02
98232019110176,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2019-11-18 07:38:30
98232019110177,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2019-11-18 09:21:28
98232019110178,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2019-11-18 10:47:04
98232019110179,700012,没有一点味薯片,开口哭牌,零食,200克,20,5,100,2019-11-18 11:05:24
98232019110180,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2019-11-18 12:22:56
98232019110181,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2019-11-18 12:39:05
98232019110182,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2019-11-18 13:50:05
98232019110183,700008,榴莲味薯片,开口哭牌,零食,200克,20,2,40,2019-11-18 17:39:37
98232019110184,700002,榴莲味口香糖,开口哭牌,零食,100克,15,10,150,2019-11-18 17:46:59
98232019110185,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,5,25,2019-11-18 18:29:53
98232019110186,700004,麻辣味口香糖,开口哭牌,零食,100克,15,1,15,2019-11-18 20:21:40
98232019110187,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,2,30,2019-11-18 21:42:26
98232019110188,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2019-11-18 22:07:19
98232019110189,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2019-11-18 22:20:55
98232019110190,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,5,75,2019-11-18 22:58:53
98232019110191,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,2,10,2019-11-19 08:15:08
98232019110192,700008,榴莲味薯片,开口哭牌,零食,200克,20,1,20,2019-11-19 08:17:42
98232019110193,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2019-11-19 09:24:06
98232019110194,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2019-11-19 13:18:16
98232019110195,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,10,150,2019-11-19 14:55:41
98232019110196,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2019-11-19 15:06:16
98232019110197,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2019-11-19 16:46:43
98232019110198,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2019-11-19 17:47:50
98232019110199,700008,榴莲味薯片,开口哭牌,零食,200克,20,10,200,2019-11-19 19:20:47
98232019110200,700015,青草味可乐,君再来牌,饮料,550毫升,5,1,5,2019-11-19 19:27:55
98232019110201,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2019-11-19 21:50:40
98232019110202,700008,榴莲味薯片,开口哭牌,零食,200克,20,5,100,2019-11-20 08:43:56
98232019110203,700003,芹菜味口香糖,开口哭牌,零食,100克,15,1,15,2019-11-20 12:10:17
98232019110204,700003,芹菜味口香糖,开口哭牌,零食,100克,15,1,15,2019-11-20 12:46:11
98232019110205,700008,榴莲味薯片,开口哭牌,零食,200克,20,1,20,2019-11-20 15:13:26
98232019110206,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2019-11-20 15:28:13
98232019110207,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2019-11-20 16:44:55
98232019110208,700004,麻辣味口香糖,开口哭牌,零食,100克,15,2,30,2019-11-20 17:47:31
98232019110209,700002,榴莲味口香糖,开口哭牌,零食,100克,15,1,15,2019-11-20 18:07:31
98232019110210,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2019-11-20 20:54:53
98232019110211,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2019-11-20 21:13:49
98232019110212,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2019-11-21 07:29:36
98232019110213,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,5,75,2019-11-21 08:57:47
98232019110214,700002,榴莲味口香糖,开口哭牌,零食,100克,15,1,15,2019-11-21 08:59:58
98232019110215,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2019-11-21 09:39:22
98232019110216,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2019-11-21 10:50:10
98232019110217,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2019-11-21 11:06:25
98232019110218,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2019-11-21 11:54:17
98232019110219,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2019-11-21 12:22:02
98232019110220,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,1,5,2019-11-21 14:54:39
98232019110221,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2019-11-21 17:06:17
98232019110222,700008,榴莲味薯片,开口哭牌,零食,200克,20,10,200,2019-11-21 22:08:35
98232019110223,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2019-11-21 22:10:14
98232019110224,700008,榴莲味薯片,开口哭牌,零食,200克,20,5,100,2019-11-21 22:37:49
98232019110225,700015,青草味可乐,君再来牌,饮料,550毫升,5,10,50,2019-11-22 07:46:38
98232019110226,700003,芹菜味口香糖,开口哭牌,零食,100克,15,1,15,2019-11-22 09:41:52
98232019110227,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2019-11-22 12:18:45
98232019110228,700006,没有一点味口香糖,开口哭牌,零食,100克,15,20,300,2019-11-22 12:32:32
98232019110229,700008,榴莲味薯片,开口哭牌,零食,200克,20,1,20,2019-11-22 13:07:59
98232019110230,700014,有点酸可乐,君再来牌,饮料,550毫升,5,1,5,2019-11-22 13:41:27
98232019110231,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2019-11-22 14:35:26
98232019110232,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2019-11-22 16:15:51
98232019110233,700014,有点酸可乐,君再来牌,饮料,550毫升,5,1,5,2019-11-22 16:51:20
98232019110234,700003,芹菜味口香糖,开口哭牌,零食,100克,15,1,15,2019-11-22 17:16:23
98232019110235,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2019-11-22 17:26:57
98232019110236,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2019-11-22 19:16:43
98232019110237,700014,有点酸可乐,君再来牌,饮料,550毫升,5,5,25,2019-11-22 21:52:03
98232019110238,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,10,200,2019-11-23 08:35:18
98232019110239,700003,芹菜味口香糖,开口哭牌,零食,100克,15,1,15,2019-11-23 10:51:53
98232019110240,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,2,40,2019-11-23 11:19:23
98232019110241,700009,芹菜味薯片,开口哭牌,零食,200克,20,2,40,2019-11-23 13:07:58
98232019110242,700011,蟹黄味薯片,开口哭牌,零食,200克,20,5,100,2019-11-23 14:24:30
98232019110243,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,1,5,2019-11-23 15:57:17
98232019110244,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2019-11-23 16:00:02
98232019110245,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2019-11-23 16:59:34
98232019110246,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,2,30,2019-11-23 18:33:26
98232019110247,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,2,40,2019-11-23 18:54:39
98232019110248,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,10,150,2019-11-24 08:26:21
98232019110249,700003,芹菜味口香糖,开口哭牌,零食,100克,15,5,75,2019-11-24 10:04:41
98232019110250,700014,有点酸可乐,君再来牌,饮料,550毫升,5,2,10,2019-11-24 10:46:51
98232019110251,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,1,5,2019-11-24 12:13:14
98232019110252,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,10,150,2019-11-24 17:16:19
98232019110253,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2019-11-24 17:29:54
98232019110254,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2019-11-24 17:55:42
98232019110255,700004,麻辣味口香糖,开口哭牌,零食,100克,15,2,30,2019-11-24 18:57:59
98232019110256,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2019-11-24 19:31:23
98232019110257,700002,榴莲味口香糖,开口哭牌,零食,100克,15,1,15,2019-11-24 22:02:32
98232019110258,700014,有点酸可乐,君再来牌,饮料,550毫升,5,10,50,2019-11-24 22:19:56
98232019110259,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2019-11-25 07:11:30
98232019110260,700014,有点酸可乐,君再来牌,饮料,550毫升,5,2,10,2019-11-25 11:47:16
98232019110261,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2019-11-25 16:31:53
98232019110262,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2019-11-25 18:12:39
98232019110263,700008,榴莲味薯片,开口哭牌,零食,200克,20,1,20,2019-11-25 18:32:35
98232019110264,700010,麻辣味口香糖,开口哭牌,零食,200克,20,10,200,2019-11-25 20:12:01
98232019110265,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2019-11-25 21:05:29
98232019110266,700008,榴莲味薯片,开口哭牌,零食,200克,20,1,20,2019-11-25 21:54:44
98232019110267,700004,麻辣味口香糖,开口哭牌,零食,100克,15,1,15,2019-11-25 22:20:59
98232019110268,700012,没有一点味薯片,开口哭牌,零食,200克,20,1,20,2019-11-25 22:30:36
98232019110269,700014,有点酸可乐,君再来牌,饮料,550毫升,5,5,25,2019-11-26 07:35:30
98232019110270,700008,榴莲味薯片,开口哭牌,零食,200克,20,2,40,2019-11-26 08:33:23
98232019110271,700003,芹菜味口香糖,开口哭牌,零食,100克,15,1,15,2019-11-26 09:50:41
