订单号,商品ID,商品名,品牌,类别,规格,单价,数量,总价,下单时间
98232019040079,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2019-04-09 08:03:33
98232019040080,700004,麻辣味口香糖,开口哭牌,零食,100克,15,1,15,2019-04-09 09:41:53
98232019040081,700010,麻辣味口香糖,开口哭牌,零食,200克,20,5,100,2019-04-09 10:02:43
98232019040082,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2019-04-09 11:35:23
98232019040083,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2019-04-09 12:01:00
98232019040084,700003,芹菜味口香糖,开口哭牌,零食,100克,15,1,15,2019-04-09 15:20:20
98232019040085,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,5,75,2019-04-09 16:40:23
98232019040086,700015,青草味可乐,君再来牌,饮料,550毫升,5,1,5,2019-04-09 18:57:10
98232019040087,700002,榴莲味口香糖,开口哭牌,零食,100克,15,1,15,2019-04-09 19:57:26
98232019040088,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2019-04-09 20:04:53
98232019040089,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2019-04-09 20:59:14
98232019040090,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2019-04-09 22:25:05
98232019040091,700015,青草味可乐,君再来牌,饮料,550毫升,5,1,5,2019-04-09 23:55:50
98232019040092,700008,榴莲味薯片,开口哭牌,零食,200克,20,1,20,2019-04-10 07:27:46
98232019040093,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2019-04-10 07:53:25
98232019040094,700012,没有一点味薯片,开口哭牌,零食,200克,20,1,20,2019-04-10 14:30:31
98232019040095,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2019-04-10 16:15:10
98232019040096,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,1,5,2019-04-10 16:35:38
98232019040097,700002,榴莲味口香糖,开口哭牌,零食,100克,15,1,15,2019-04-10 17:33:48
98232019040098,700014,有点酸可乐,君再来牌,饮料,550毫升,5,1,5,2019-04-10 18:23:32
98232019040099,700003,芹菜味口香糖,开口哭牌,零食,100克,15,1,15,2019-04-10 20:40:16
98232019040100,700012,没有一点味薯片,开口哭牌,零食,200克,20,1,20,2019-04-10 20:44:30
98232019040101,700014,有点酸可乐,君再来牌,饮料,550毫升,5,1,5,2019-04-10 21:52:29
98232019040102,700012,没有一点味薯片,开口哭牌,零食,200克,20,1,20,2019-04-10 21:53:10
98232019040103,700002,榴莲味口香糖,开口哭牌,零食,100克,15,20,300,2019-04-10 22:21:03
98232019040104,700008,榴莲味薯片,开口哭牌,零食,200克,20,1,20,2019-04-10 23:21:05
98232019040105,700014,有点酸可乐,君再来牌,饮料,550毫升,5,1,5,2019-04-10 23:52:13
98232019040106,700012,没有一点味薯片,开口哭牌,零食,200克,20,1,20,2019-04-11 08:10:13
98232019040107,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2019-04-11 12:51:46
98232019040108,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,1,5,2019-04-11 12:52:12
98232019040109,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2019-04-11 15:49:59
98232019040110,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2019-04-11 16:34:47
98232019040111,700013,火龙果可乐,君再来牌,饮料,550毫升,5,5,25,2019-04-11 22:18:22
98232019040112,700012,没有一点味薯片,开口哭牌,零食,200克,20,1,20,2019-04-11 22:19:35
98232019040113,700012,没有一点味薯片,开口哭牌,零食,200克,20,1,20,2019-04-12 10:59:44
98232019040114,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2019-04-12 13:54:07
98232019040115,700002,榴莲味口香糖,开口哭牌,零食,100克,15,5,75,2019-04-12 16:04:28
98232019040116,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2019-04-12 17:51:02
98232019040117,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2019-04-12 18:27:08
98232019040118,700004,麻辣味口香糖,开口哭牌,零食,100克,15,5,75,2019-04-12 18:43:51
98232019040119,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2019-04-12 18:49:47
98232019040120,700009,芹菜味薯片,开口哭牌,零食,200克,20,2,40,2019-04-12 20:52:38
98232019040121,700012,没有一点味薯片,开口哭牌,零食,200克,20,1,20,2019-04-12 23:49:29
98232019040122,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,1,5,2019-04-13 10:53:33
98232019040123,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2019-04-13 12:00:36
98232019040124,700014,有点酸可乐,君再来牌,饮料,550毫升,5,2,10,2019-04-13 12:49:42
98232019040125,700008,榴莲味薯片,开口哭牌,零食,200克,20,1,20,2019-04-13 12:54:40
98232019040126,700009,芹菜味薯片,开口哭牌,零食,200克,20,2,40,2019-04-13 13:26:44
98232019040127,700002,榴莲味口香糖,开口哭牌,零食,100克,15,1,15,2019-04-13 14:20:40
98232019040128,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2019-04-13 15:43:15
98232019040129,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2019-04-13 16:14:24
98232019040130,700008,榴莲味薯片,开口哭牌,零食,200克,20,1,20,2019-04-13 19:22:03
98232019040131,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2019-04-13 21:32:34
98232019040132,700003,芹菜味口香糖,开口哭牌,零食,100克,15,1,15,2019-04-13 22:12:13
98232019040133,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,2,10,2019-04-13 22:19:05
98232019040134,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2019-04-13 22:21:43
98232019040135,700015,青草味可乐,君再来牌,饮料,550毫升,5,1,5,2019-04-14 09:45:11
98232019040136,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2019-04-14 12:17:41
98232019040137,700002,榴莲味口香糖,开口哭牌,零食,100克,15,10,150,2019-04-14 16:06:59
98232019040138,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2019-04-14 16:17:39
98232019040139,700008,榴莲味薯片,开口哭牌,零食,200克,20,1,20,2019-04-14 17:44:43
98232019040140,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,5,25,2019-04-14 23:04:07
98232019040141,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2019-04-14 23:33:11
98232019040142,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2019-04-15 12:21:56
98232019040143,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,1,5,2019-04-15 13:25:05
98232019040144,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2019-04-15 15:31:08
98232019040145,700011,蟹黄味薯片,开口哭牌,零食,200克,20,2,40,2019-04-15 15:50:48
98232019040146,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2019-04-15 16:26:59
98232019040147,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,1,5,2019-04-15 17:28:06
98232019040148,700002,榴莲味口香糖,开口哭牌,零食,100克,15,1,15,2019-04-15 18:04:54
98232019040149,700004,麻辣味口香糖,开口哭牌,零食,100克,15,1,15,2019-04-15 19:30:44
98232019040150,700010,麻辣味口香糖,开口哭牌,零食,200克,20,2,40,2019-04-15 21:25:02
98232019040151,700012,没有一点味薯片,开口哭牌,零食,200克,20,1,20,2019-04-15 23:26:17
98232019040152,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2019-04-16 07:04:33
98232019040153,700012,没有一点味薯片,开口哭牌,零食,200克,20,1,20,2019-04-16 07:24:32
98232019040154,700012,没有一点味薯片,开口哭牌,零食,200克,20,1,20,2019-04-16 07:48:58
98232019040155,700015,青草味可乐,君再来牌,饮料,550毫升,5,1,5,2019-04-16 08:17:44
98232019040156,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2019-04-16 08:56:30
98232019040157,700011,蟹黄味薯片,开口哭牌,零食,200克,20,2,40,2019-04-16 09:36:15
98232019040158,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2019-04-16 11:43:25
98232019040159,700015,青草味可乐,君再来牌,饮料,550毫升,5,1,5,2019-04-16 13:18:18
98232019040160,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2019-04-16 13:57:33
98232019040161,700012,没有一点味薯片,开口哭牌,零食,200克,20,1,20,2019-04-16 15:20:52
98232019040162,700004,麻辣味口香糖,开口哭牌,零食,100克,15,1,15,2019-04-16 16:12:44
98232019040163,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2019-04-16 19:35:30
98232019040164,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2019-04-16 20:14:38
98232019040165,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2019-04-16 21:04:37
98232019040166,700011,蟹黄味薯片,开口哭牌,零食,200克,20,10,200,2019-04-16 23:14:35
98232019040167,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,10,150,2019-04-17 11:47:29
98232019040168,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2019-04-17 14:55:56
98232019040169,700009,芹菜味薯片,开口哭牌,零食,200克,20,5,100,2019-04-17 16:47:58
98232019040170,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2019-04-17 17:41:40
98232019040171,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2019-04-17 19:46:45
98232019040172,700015,青草味可乐,君再来牌,饮料,550毫升,5,1,5,2019-04-17 21:41:19
98232019040173,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2019-04-17 21:57:17
98232019040174,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2019-04-17 23:17:11
98232019040175,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2019-04-17 23:21:51
98232019040176,700008,榴莲味薯片,开口哭牌,零食,200克,20,1,20,2019-04-18 08:40:51
98232019040177,700014,有点酸可乐,君再来牌,饮料,550毫升,5,1,5,2019-04-18 09:51:34
98232019040178,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2019-04-18 09:58:30
98232019040179,700003,芹菜味口香糖,开口哭牌,零食,100克,15,1,15,2019-04-18 10:08:34
98232019040180,700002,榴莲味口香糖,开口哭牌,零食,100克,15,1,15,2019-04-18 14:09:51
98232019040181,700008,榴莲味薯片,开口哭牌,零食,200克,20,2,40,2019-04-18 14:14:57
98232019040182,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2019-04-18 16:32:38
98232019040183,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2019-04-18 18:03:30
98232019040184,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2019-04-18 18:40:56
98232019040185,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2019-04-18 18:51:46
98232019040186,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2019-04-18 22:38:39
98232019040187,700014,有点酸可乐,君再来牌,饮料,550毫升,5,1,5,2019-04-19 09:37:11
98232019040188,700003,芹菜味口香糖,开口哭牌,零食,100克,15,1,15,2019-04-19 10:07:04
98232019040189,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2019-04-19 10:08:53
98232019040190,700014,有点酸可乐,君再来牌,饮料,550毫升,5,1,5,2019-04-19 14:28:24
98232019040191,700004,麻辣味口香糖,开口哭牌,零食,100克,15,1,15,2019-04-19 15:27:57
98232019040192,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,10,50,2019-04-19 16:12:34
98232019040193,700008,榴莲味薯片,开口哭牌,零食,200克,20,1,20,2019-04-19 20:01:01
98232019040194,700012,没有一点味薯片,开口哭牌,零食,200克,20,2,40,2019-04-19 20:41:00
98232019040195,700012,没有一点味薯片,开口哭牌,零食,200克,20,5,100,2019-04-19 21:13:58
98232019040196,700006,没有一点味口香糖,开口哭牌,零食,100克,15,5,75,2019-04-19 23:08:28
98232019040197,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2019-04-19 23:25:01
98232019040198,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,1,5,2019-04-20 08:39:49
98232019040199,700003,芹菜味口香糖,开口哭牌,零食,100克,15,1,15,2019-04-20 08:49:57
98232019040200,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2019-04-20 10:27:47
98232019040201,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2019-04-20 11:28:51
98232019040202,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2019-04-20 13:12:57
98232019040203,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,1,5,2019-04-20 13:34:51
98232019040204,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,5,75,2019-04-20 15:37:45
98232019040205,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2019-04-20 16:40:03
98232019040206,700008,榴莲味薯片,开口哭牌,零食,200克,20,1,20,2019-04-20 20:28:41
98232019040207,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,1,5,2019-04-20 21:52:09
98232019040208,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2019-04-20 22:41:53
98232019040209,700012,没有一点味薯片,开口哭牌,零食,200克,20,1,20,2019-04-20 22:50:05
98232019040210,700003,芹菜味口香糖,开口哭牌,零食,100克,15,1,15,2019-04-21 08:49:56
98232019040211,700004,麻辣味口香糖,开口哭牌,零食,100克,15,2,30,2019-04-21 09:37:36
98232019040212,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2019-04-21 13:49:25
98232019040213,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,1,5,2019-04-21 14:46:26
98232019040214,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2019-04-21 22:17:58
98232019040215,700014,有点酸可乐,君再来牌,饮料,550毫升,5,2,10,2019-04-21 23:38:30
98232019040216,700014,有点酸可乐,君再来牌,饮料,550毫升,5,1,5,2019-04-22 08:31:39
98232019040217,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2019-04-22 09:13:16
98232019040218,700004,麻辣味口香糖,开口哭牌,零食,100克,15,1,15,2019-04-22 09:51:29
98232019040219,700003,芹菜味口香糖,开口哭牌,零食,100克,15,1,15,2019-04-22 10:01:16
98232019040220,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2019-04-22 11:03:51
98232019040221,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2019-04-22 11:13:54
98232019040222,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,2,30,2019-04-22 12:47:19
98232019040223,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2019-04-22 14:04:42
98232019040224,700015,青草味可乐,君再来牌,饮料,550毫升,5,1,5,2019-04-22 14:56:55
98232019040225,700004,麻辣味口香糖,开口哭牌,零食,100克,15,2,30,2019-04-22 16:18:47
98232019040226,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,2,30,2019-04-22 20:22:10
98232019040227,700002,榴莲味口香糖,开口哭牌,零食,100克,15,1,15,2019-04-22 20:49:32
98232019040228,700004,麻辣味口香糖,开口哭牌,零食,100克,15,1,15,2019-04-23 10:20:08
98232019040229,700002,榴莲味口香糖,开口哭牌,零食,100克,15,2,30,2019-04-23 14:44:35
98232019040230,700003,芹菜味口香糖,开口哭牌,零食,100克,15,1,15,2019-04-23 14:52:05
98232019040231,700014,有点酸可乐,君再来牌,饮料,550毫升,5,1,5,2019-04-23 16:50:32
98232019040232,700003,芹菜味口香糖,开口哭牌,零食,100克,15,1,15,2019-04-23 19:33:58
98232019040233,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2019-04-23 21:21:08
98232019040234,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,2,40,2019-04-23 21:22:48
98232019040235,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,5,25,2019-04-23 21:38:14
98232019040236,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2019-04-23 23:45:58
98232019040237,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2019-04-24 13:15:01
98232019040238,700012,没有一点味薯片,开口哭牌,零食,200克,20,1,20,2019-04-24 17:09:08
98232019040239,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2019-04-24 17:21:24
98232019040240,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2019-04-24 18:11:05
98232019040241,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2019-04-24 21:12:25
98232019040242,700003,芹菜味口香糖,开口哭牌,零食,100克,15,1,15,2019-04-24 22:14:54
98232019040243,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2019-04-24 23:00:33
98232019040244,700010,麻辣味口香糖,开口哭牌,零食,200克,20,2,40,2019-04-24 23:36:58
98232019040245,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2019-04-25 09:37:11
98232019040246,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2019-04-25 11:33:35
98232019040247,700012,没有一点味薯片,开口哭牌,零食,200克,20,2,40,2019-04-25 15:43:37
98232019040248,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2019-04-25 16:29:30
98232019040249,700002,榴莲味口香糖,开口哭牌,零食,100克,15,2,30,2019-04-25 16:42:54
98232019040250,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2019-04-25 21:53:04
98232019040251,700015,青草味可乐,君再来牌,饮料,550毫升,5,5,25,2019-04-25 22:15:12
98232019040252,700004,麻辣味口香糖,开口哭牌,零食,100克,15,1,15,2019-04-25 23:08:20
98232019040253,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,2,10,2019-04-26 07:42:30
98232019040254,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2019-04-26 09:17:05
98232019040255,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2019-04-26 10:08:09
98232019040256,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2019-04-26 12:23:53
98232019040257,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2019-04-26 13:03:29
98232019040258,700004,麻辣味口香糖,开口哭牌,零食,100克,15,10,150,2019-04-26 14:29:39
98232019040259,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2019-04-26 16:51:16
98232019040260,700008,榴莲味薯片,开口哭牌,零食,200克,20,1,20,2019-04-26 17:09:45
98232019040261,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2019-04-26 18:13:40
98232019040262,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2019-04-27 07:22:24
98232019040263,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2019-04-27 09:35:20
98232019040264,700006,没有一点味口香糖,开口哭牌,零食,100克,15,10,150,2019-04-27 09:38:29
98232019040265,700008,榴莲味薯片,开口哭牌,零食,200克,20,5,100,2019-04-27 11:03:29
98232019040266,700008,榴莲味薯片,开口哭牌,零食,200克,20,2,40,2019-04-27 11:31:02
98232019040267,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2019-04-27 12:35:24
98232019040268,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2019-04-27 13:33:48
98232019040269,700003,芹菜味口香糖,开口哭牌,零食,100克,15,1,15,2019-04-27 14:41:40
98232019040270,700003,芹菜味口香糖,开口哭牌,零食,100克,15,5,75,2019-04-27 16:22:52
98232019040271,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2019-04-27 20:04:52
98232019040272,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,1,5,2019-04-27 21:34:13
