订单号,商品ID,商品名,品牌,类别,规格,单价,数量,总价,下单时间
98232019120049,700002,榴莲味口香糖,开口哭牌,零食,100克,15,1,15,2019-12-05 14:03:44
98232019120050,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,2,10,2019-12-05 14:50:50
98232019120051,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2019-12-05 17:34:14
98232019120052,700014,有点酸可乐,君再来牌,饮料,550毫升,5,2,10,2019-12-05 17:47:05
98232019120053,700002,榴莲味口香糖,开口哭牌,零食,100克,15,1,15,2019-12-05 18:10:39
98232019120054,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2019-12-05 19:47:22
98232019120055,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,20,300,2019-12-06 07:51:02
98232019120056,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2019-12-06 11:13:11
98232019120057,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2019-12-06 15:22:31
98232019120058,700014,有点酸可乐,君再来牌,饮料,550毫升,5,1,5,2019-12-06 15:56:28
98232019120059,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2019-12-06 16:32:25
98232019120060,700003,芹菜味口香糖,开口哭牌,零食,100克,15,1,15,2019-12-06 16:58:19
98232019120061,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2019-12-06 17:10:56
98232019120062,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2019-12-06 18:12:26
98232019120063,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2019-12-06 22:55:14
98232019120064,700002,榴莲味口香糖,开口哭牌,零食,100克,15,2,30,2019-12-06 23:49:43
98232019120065,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2019-12-07 08:15:11
98232019120066,700003,芹菜味口香糖,开口哭牌,零食,100克,15,1,15,2019-12-07 08:33:35
98232019120067,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2019-12-07 09:18:27
98232019120068,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2019-12-07 09:24:28
98232019120069,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,10,50,2019-12-07 10:27:54
98232019120070,700003,芹菜味口香糖,开口哭牌,零食,100克,15,1,15,2019-12-07 10:38:53
98232019120071,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2019-12-07 11:35:55
98232019120072,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2019-12-07 14:57:37
98232019120073,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2019-12-07 17:46:59
98232019120074,700014,有点酸可乐,君再来牌,饮料,550毫升,5,5,25,2019-12-07 18:33:23
98232019120075,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2019-12-07 20:33:31
98232019120076,700008,榴莲味薯片,开口哭牌,零食,200克,20,2,40,2019-12-07 21:46:08
98232019120077,700003,芹菜味口香糖,开口哭牌,零食,100克,15,1,15,2019-12-07 22:42:09
98232019120078,700008,榴莲味薯片,开口哭牌,零食,200克,20,1,20,2019-12-08 07:42:00
98232019120079,700008,榴莲味薯片,开口哭牌,零食,200克,20,5,100,2019-12-08 10:10:59
98232019120080,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2019-12-08 20:39:59
98232019120081,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2019-12-08 23:05:57
98232019120082,700004,麻辣味口香糖,开口哭牌,零食,100克,15,1,15,2019-12-08 23:07:50
98232019120083,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2019-12-09 08:10:10
98232019120084,700008,榴莲味薯片,开口哭牌,零食,200克,20,1,20,2019-12-09 08:42:39
98232019120085,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2019-12-09 11:55:54
98232019120086,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2019-12-09 15:02:33
98232019120087,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,1,5,2019-12-09 15:05:02
98232019120088,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,1,5,2019-12-09 17:35:22
98232019120089,700011,蟹黄味薯片,开口哭牌,零食,200克,20,20,400,2019-12-09 18:04:36
98232019120090,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2019-12-09 19:30:10
98232019120091,700015,青草味可乐,君再来牌,饮料,550毫升,5,1,5,2019-12-09 19:43:34
98232019120092,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2019-12-09 21:49:41
98232019120093,700004,麻辣味口香糖,开口哭牌,零食,100克,15,2,30,2019-12-09 23:09:53
98232019120094,700003,芹菜味口香糖,开口哭牌,零食,100克,15,1,15,2019-12-10 08:31:30
98232019120095,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2019-12-10 11:02:29
98232019120096,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,10,200,2019-12-10 11:31:41
98232019120097,700011,蟹黄味薯片,开口哭牌,零食,200克,20,5,100,2019-12-10 11:42:10
98232019120098,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2019-12-10 11:52:13
98232019120099,700008,榴莲味薯片,开口哭牌,零食,200克,20,1,20,2019-12-10 12:17:48
98232019120100,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2019-12-10 13:00:28
98232019120101,700014,有点酸可乐,君再来牌,饮料,550毫升,5,1,5,2019-12-10 13:34:54
98232019120102,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,2,30,2019-12-10 13:44:48
98232019120103,700010,麻辣味口香糖,开口哭牌,零食,200克,20,10,200,2019-12-10 13:57:31
98232019120104,700008,榴莲味薯片,开口哭牌,零食,200克,20,1,20,2019-12-10 14:40:25
98232019120105,700010,麻辣味口香糖,开口哭牌,零食,200克,20,2,40,2019-12-10 15:12:57
98232019120106,700002,榴莲味口香糖,开口哭牌,零食,100克,15,1,15,2019-12-10 16:55:55
98232019120107,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2019-12-10 18:33:39
98232019120108,700002,榴莲味口香糖,开口哭牌,零食,100克,15,2,30,2019-12-10 19:45:37
98232019120109,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2019-12-10 20:55:20
98232019120110,700003,芹菜味口香糖,开口哭牌,零食,100克,15,1,15,2019-12-10 21:29:31
98232019120111,700010,麻辣味口香糖,开口哭牌,零食,200克,20,2,40,2019-12-10 21:37:23
98232019120112,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2019-12-10 22:03:10
98232019120113,700014,有点酸可乐,君再来牌,饮料,550毫升,5,1,5,2019-12-10 23:22:35
98232019120114,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2019-12-10 23:52:31
98232019120115,700012,没有一点味薯片,开口哭牌,零食,200克,20,1,20,2019-12-11 07:10:23
98232019120116,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2019-12-11 08:39:18
98232019120117,700003,芹菜味口香糖,开口哭牌,零食,100克,15,1,15,2019-12-11 09:02:47
98232019120118,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2019-12-11 11:55:55
98232019120119,700008,榴莲味薯片,开口哭牌,零食,200克,20,1,20,2019-12-11 18:49:03
98232019120120,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2019-12-11 19:30:02
98232019120121,700010,麻辣味口香糖,开口哭牌,零食,200克,20,2,40,2019-12-11 19:47:39
98232019120122,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2019-12-11 20:15:44
98232019120123,700012,没有一点味薯片,开口哭牌,零食,200克,20,1,20,2019-12-11 21:13:43
98232019120124,700012,没有一点味薯片,开口哭牌,零食,200克,20,1,20,2019-12-11 21:59:12
98232019120125,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2019-12-11 23:35:03
98232019120126,700002,榴莲味口香糖,开口哭牌,零食,100克,15,5,75,2019-12-12 09:09:28
98232019120127,700015,青草味可乐,君再来牌,饮料,550毫升,5,1,5,2019-12-12 09:59:13
98232019120128,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2019-12-12 12:55:44
98232019120129,700004,麻辣味口香糖,开口哭牌,零食,100克,15,1,15,2019-12-12 13:17:39
98232019120130,700012,没有一点味薯片,开口哭牌,零食,200克,20,2,40,2019-12-12 14:31:23
98232019120131,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,5,75,2019-12-12 14:38:40
98232019120132,700003,芹菜味口香糖,开口哭牌,零食,100克,15,1,15,2019-12-12 16:17:31
98232019120133,700012,没有一点味薯片,开口哭牌,零食,200克,20,1,20,2019-12-12 16:58:07
98232019120134,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2019-12-12 18:21:48
98232019120135,700004,麻辣味口香糖,开口哭牌,零食,100克,15,2,30,2019-12-12 18:39:20
98232019120136,700004,麻辣味口香糖,开口哭牌,零食,100克,15,10,150,2019-12-12 21:52:09
98232019120137,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2019-12-12 22:24:36
98232019120138,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2019-12-13 09:31:11
98232019120139,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2019-12-13 13:12:53
98232019120140,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2019-12-13 13:24:09
98232019120141,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2019-12-13 16:20:34
98232019120142,700011,蟹黄味薯片,开口哭牌,零食,200克,20,2,40,2019-12-13 16:40:51
98232019120143,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2019-12-13 20:06:07
98232019120144,700003,芹菜味口香糖,开口哭牌,零食,100克,15,2,30,2019-12-14 08:43:54
98232019120145,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,10,150,2019-12-14 09:06:20
98232019120146,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2019-12-14 09:41:04
98232019120147,700004,麻辣味口香糖,开口哭牌,零食,100克,15,2,30,2019-12-14 11:07:33
98232019120148,700014,有点酸可乐,君再来牌,饮料,550毫升,5,1,5,2019-12-14 11:32:20
98232019120149,700002,榴莲味口香糖,开口哭牌,零食,100克,15,1,15,2019-12-14 14:56:22
98232019120150,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2019-12-14 14:56:24
98232019120151,700012,没有一点味薯片,开口哭牌,零食,200克,20,1,20,2019-12-14 15:57:39
98232019120152,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,1,5,2019-12-14 18:11:06
98232019120153,700002,榴莲味口香糖,开口哭牌,零食,100克,15,1,15,2019-12-14 19:24:38
98232019120154,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2019-12-14 21:34:02
98232019120155,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2019-12-14 21:48:46
98232019120156,700008,榴莲味薯片,开口哭牌,零食,200克,20,1,20,2019-12-14 22:32:22
98232019120157,700015,青草味可乐,君再来牌,饮料,550毫升,5,1,5,2019-12-14 23:36:09
98232019120158,700014,有点酸可乐,君再来牌,饮料,550毫升,5,1,5,2019-12-15 08:14:39
98232019120159,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2019-12-15 08:25:11
98232019120160,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2019-12-15 10:45:21
98232019120161,700010,麻辣味口香糖,开口哭牌,零食,200克,20,5,100,2019-12-15 14:15:23
98232019120162,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,2,10,2019-12-15 18:13:25
98232019120163,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2019-12-15 22:13:00
98232019120164,700011,蟹黄味薯片,开口哭牌,零食,200克,20,5,100,2019-12-15 23:00:43
98232019120165,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2019-12-15 23:11:35
98232019120166,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2019-12-15 23:27:46
98232019120167,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2019-12-16 07:27:26
98232019120168,700002,榴莲味口香糖,开口哭牌,零食,100克,15,5,75,2019-12-16 07:27:33
98232019120169,700004,麻辣味口香糖,开口哭牌,零食,100克,15,2,30,2019-12-16 12:46:32
98232019120170,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,10,150,2019-12-16 12:57:25
98232019120171,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2019-12-16 13:31:07
98232019120172,700002,榴莲味口香糖,开口哭牌,零食,100克,15,1,15,2019-12-16 17:07:56
98232019120173,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,1,5,2019-12-16 17:10:15
98232019120174,700012,没有一点味薯片,开口哭牌,零食,200克,20,10,200,2019-12-16 22:50:09
98232019120175,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2019-12-16 23:54:07
98232019120176,700003,芹菜味口香糖,开口哭牌,零食,100克,15,1,15,2019-12-17 07:47:48
98232019120177,700014,有点酸可乐,君再来牌,饮料,550毫升,5,1,5,2019-12-17 07:59:38
98232019120178,700004,麻辣味口香糖,开口哭牌,零食,100克,15,1,15,2019-12-17 08:13:38
98232019120179,700014,有点酸可乐,君再来牌,饮料,550毫升,5,1,5,2019-12-17 09:56:12
98232019120180,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,1,5,2019-12-17 10:17:09
98232019120181,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2019-12-17 10:42:26
98232019120182,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2019-12-17 10:47:07
98232019120183,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2019-12-17 16:03:12
98232019120184,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2019-12-17 20:35:38
98232019120185,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2019-12-17 23:37:04
98232019120186,700008,榴莲味薯片,开口哭牌,零食,200克,20,1,20,2019-12-18 07:09:34
98232019120187,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2019-12-18 08:07:10
98232019120188,700008,榴莲味薯片,开口哭牌,零食,200克,20,1,20,2019-12-18 08:21:46
98232019120189,700008,榴莲味薯片,开口哭牌,零食,200克,20,2,40,2019-12-18 08:25:46
98232019120190,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2019-12-18 08:29:28
98232019120191,700015,青草味可乐,君再来牌,饮料,550毫升,5,1,5,2019-12-18 12:58:41
98232019120192,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,2,10,2019-12-18 14:18:21
98232019120193,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2019-12-18 14:19:12
98232019120194,700008,榴莲味薯片,开口哭牌,零食,200克,20,1,20,2019-12-18 16:19:56
98232019120195,700006,没有一点味口香糖,开口哭牌,零食,100克,15,5,75,2019-12-18 17:15:58
98232019120196,700012,没有一点味薯片,开口哭牌,零食,200克,20,1,20,2019-12-18 18:10:56
98232019120197,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2019-12-18 19:19:10
98232019120198,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2019-12-18 22:05:29
98232019120199,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2019-12-19 11:22:21
98232019120200,700014,有点酸可乐,君再来牌,饮料,550毫升,5,1,5,2019-12-19 13:36:52
98232019120201,700008,榴莲味薯片,开口哭牌,零食,200克,20,1,20,2019-12-19 15:18:04
98232019120202,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2019-12-19 15:33:50
98232019120203,700003,芹菜味口香糖,开口哭牌,零食,100克,15,1,15,2019-12-19 18:05:47
98232019120204,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2019-12-19 19:41:21
98232019120205,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,1,5,2019-12-19 19:59:09
98232019120206,700012,没有一点味薯片,开口哭牌,零食,200克,20,1,20,2019-12-19 20:14:09
98232019120207,700015,青草味可乐,君再来牌,饮料,550毫升,5,5,25,2019-12-19 20:53:49
98232019120208,700015,青草味可乐,君再来牌,饮料,550毫升,5,1,5,2019-12-19 23:12:03
98232019120209,700004,麻辣味口香糖,开口哭牌,零食,100克,15,1,15,2019-12-20 08:08:25
98232019120210,700009,芹菜味薯片,开口哭牌,零食,200克,20,2,40,2019-12-20 09:01:23
98232019120211,700003,芹菜味口香糖,开口哭牌,零食,100克,15,1,15,2019-12-20 13:29:38
98232019120212,700012,没有一点味薯片,开口哭牌,零食,200克,20,1,20,2019-12-20 14:55:23
98232019120213,700013,火龙果可乐,君再来牌,饮料,550毫升,5,2,10,2019-12-20 16:18:59
98232019120214,700003,芹菜味口香糖,开口哭牌,零食,100克,15,1,15,2019-12-20 21:15:55
98232019120215,700002,榴莲味口香糖,开口哭牌,零食,100克,15,2,30,2019-12-21 09:14:36
98232019120216,700014,有点酸可乐,君再来牌,饮料,550毫升,5,1,5,2019-12-21 11:49:02
98232019120217,700002,榴莲味口香糖,开口哭牌,零食,100克,15,1,15,2019-12-21 16:52:09
98232019120218,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2019-12-21 17:53:31
98232019120219,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2019-12-21 20:47:16
98232019120220,700008,榴莲味薯片,开口哭牌,零食,200克,20,1,20,2019-12-21 21:21:35
98232019120221,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2019-12-21 21:52:24
98232019120222,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,5,25,2019-12-21 23:05:25
98232019120223,700012,没有一点味薯片,开口哭牌,零食,200克,20,1,20,2019-12-21 23:20:03
98232019120224,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2019-12-22 09:39:22
98232019120225,700008,榴莲味薯片,开口哭牌,零食,200克,20,1,20,2019-12-22 16:55:57
98232019120226,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2019-12-22 17:57:42
98232019120227,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,1,5,2019-12-22 20:28:19
98232019120228,700004,麻辣味口香糖,开口哭牌,零食,100克,15,2,30,2019-12-22 21:06:21
98232019120229,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2019-12-22 21:08:16
98232019120230,700008,榴莲味薯片,开口哭牌,零食,200克,20,1,20,2019-12-23 08:51:45
98232019120231,700015,青草味可乐,君再来牌,饮料,550毫升,5,1,5,2019-12-23 10:51:36
98232019120232,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2019-12-23 10:55:08
98232019120233,700012,没有一点味薯片,开口哭牌,零食,200克,20,1,20,2019-12-23 11:58:06
98232019120234,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2019-12-23 14:26:55
98232019120235,700003,芹菜味口香糖,开口哭牌,零食,100克,15,5,75,2019-12-23 17:08:52
98232019120236,700010,麻辣味口香糖,开口哭牌,零食,200克,20,10,200,2019-12-23 17:55:12
98232019120237,700014,有点酸可乐,君再来牌,饮料,550毫升,5,1,5,2019-12-23 18:12:49
98232019120238,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2019-12-23 19:38:02
98232019120239,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2019-12-23 19:47:53
98232019120240,700013,火龙果可乐,君再来牌,饮料,550毫升,5,2,10,2019-12-23 22:29:59
98232019120241,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2019-12-23 22:42:24
98232019120242,700013,火龙果可乐,君再来牌,饮料,550毫升,5,10,50,2019-12-23 23:10:09
98232019120243,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2019-12-24 10:25:17
98232019120244,700012,没有一点味薯片,开口哭牌,零食,200克,20,10,200,2019-12-24 14:35:44
98232019120245,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2019-12-24 15:45:42
98232019120246,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2019-12-24 17:25:10
98232019120247,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,2,10,2019-12-24 18:55:56
98232019120248,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2019-12-24 20:31:28
98232019120249,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2019-12-24 20:43:48
98232019120250,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,5,25,2019-12-25 08:14:25
98232019120251,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2019-12-25 09:04:03
98232019120252,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2019-12-25 09:16:29
98232019120253,700015,青草味可乐,君再来牌,饮料,550毫升,5,1,5,2019-12-25 12:50:14
98232019120254,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2019-12-25 12:56:47
98232019120255,700015,青草味可乐,君再来牌,饮料,550毫升,5,5,25,2019-12-25 13:27:22
98232019120256,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2019-12-25 13:55:48
98232019120257,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2019-12-25 15:05:55
98232019120258,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2019-12-25 17:34:59
98232019120259,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2019-12-25 17:40:59
98232019120260,700008,榴莲味薯片,开口哭牌,零食,200克,20,1,20,2019-12-25 18:42:52
98232019120261,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2019-12-25 22:08:28
98232019120262,700013,火龙果可乐,君再来牌,饮料,550毫升,5,10,50,2019-12-25 23:34:56
98232019120263,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2019-12-26 08:04:46
98232019120264,700015,青草味可乐,君再来牌,饮料,550毫升,5,1,5,2019-12-26 11:27:00
98232019120265,700002,榴莲味口香糖,开口哭牌,零食,100克,15,1,15,2019-12-26 11:31:54
98232019120266,700003,芹菜味口香糖,开口哭牌,零食,100克,15,1,15,2019-12-26 12:12:50
98232019120267,700004,麻辣味口香糖,开口哭牌,零食,100克,15,1,15,2019-12-26 13:26:18
98232019120268,700008,榴莲味薯片,开口哭牌,零食,200克,20,1,20,2019-12-26 17:21:43
98232019120269,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2019-12-26 20:01:18
98232019120270,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2019-12-26 23:10:29
98232019120271,700004,麻辣味口香糖,开口哭牌,零食,100克,15,1,15,2019-12-27 12:34:52
98232019120272,700003,芹菜味口香糖,开口哭牌,零食,100克,15,1,15,2019-12-27 20:20:25
