订单号,商品ID,商品名,品牌,类别,规格,单价,数量,总价,下单时间
98232019030100,700015,青草味可乐,君再来牌,饮料,550毫升,5,5,25,2019-03-10 14:07:11
98232019030101,700011,蟹黄味薯片,开口哭牌,零食,200克,20,5,100,2019-03-10 16:50:08
98232019030102,700002,榴莲味口香糖,开口哭牌,零食,100克,15,1,15,2019-03-10 17:18:22
98232019030103,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2019-03-10 21:59:13
98232019030104,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2019-03-10 22:16:01
98232019030105,700012,没有一点味薯片,开口哭牌,零食,200克,20,1,20,2019-03-10 23:42:51
98232019030106,700006,没有一点味口香糖,开口哭牌,零食,100克,15,2,30,2019-03-10 23:52:03
98232019030107,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2019-03-11 09:47:42
98232019030108,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2019-03-11 10:17:18
98232019030109,700012,没有一点味薯片,开口哭牌,零食,200克,20,1,20,2019-03-11 11:09:44
98232019030110,700008,榴莲味薯片,开口哭牌,零食,200克,20,1,20,2019-03-11 11:10:33
98232019030111,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2019-03-11 12:43:06
98232019030112,700013,火龙果可乐,君再来牌,饮料,550毫升,5,10,50,2019-03-11 14:07:48
98232019030113,700002,榴莲味口香糖,开口哭牌,零食,100克,15,1,15,2019-03-11 14:40:25
98232019030114,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2019-03-11 15:38:20
98232019030115,700015,青草味可乐,君再来牌,饮料,550毫升,5,1,5,2019-03-12 15:41:55
98232019030116,700006,没有一点味口香糖,开口哭牌,零食,100克,15,2,30,2019-03-12 16:32:04
98232019030117,700003,芹菜味口香糖,开口哭牌,零食,100克,15,1,15,2019-03-12 17:29:14
98232019030118,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2019-03-12 22:05:48
98232019030119,700014,有点酸可乐,君再来牌,饮料,550毫升,5,1,5,2019-03-13 07:07:39
98232019030120,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,2,10,2019-03-13 07:52:12
98232019030121,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,1,5,2019-03-13 08:20:54
98232019030122,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2019-03-13 09:29:03
98232019030123,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2019-03-13 13:24:22
98232019030124,700003,芹菜味口香糖,开口哭牌,零食,100克,15,1,15,2019-03-13 14:02:37
98232019030125,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,2,30,2019-03-13 16:38:18
98232019030126,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,10,150,2019-03-13 18:14:31
98232019030127,700012,没有一点味薯片,开口哭牌,零食,200克,20,2,40,2019-03-13 20:38:30
98232019030128,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2019-03-13 22:30:22
98232019030129,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2019-03-13 22:40:40
98232019030130,700011,蟹黄味薯片,开口哭牌,零食,200克,20,2,40,2019-03-13 23:56:24
98232019030131,700014,有点酸可乐,君再来牌,饮料,550毫升,5,5,25,2019-03-14 07:36:05
98232019030132,700011,蟹黄味薯片,开口哭牌,零食,200克,20,5,100,2019-03-14 08:11:27
98232019030133,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2019-03-14 08:32:54
98232019030134,700012,没有一点味薯片,开口哭牌,零食,200克,20,1,20,2019-03-14 10:48:25
98232019030135,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,10,50,2019-03-14 11:29:44
98232019030136,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2019-03-14 20:48:31
98232019030137,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2019-03-14 21:17:25
98232019030138,700013,火龙果可乐,君再来牌,饮料,550毫升,5,5,25,2019-03-14 22:25:13
98232019030139,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2019-03-14 23:33:20
98232019030140,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2019-03-15 08:44:09
98232019030141,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2019-03-15 09:28:54
98232019030142,700002,榴莲味口香糖,开口哭牌,零食,100克,15,1,15,2019-03-15 10:01:14
98232019030143,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2019-03-15 14:17:26
98232019030144,700015,青草味可乐,君再来牌,饮料,550毫升,5,1,5,2019-03-15 14:31:53
98232019030145,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2019-03-15 16:20:42
98232019030146,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2019-03-15 17:22:55
98232019030147,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2019-03-15 17:44:29
98232019030148,700003,芹菜味口香糖,开口哭牌,零食,100克,15,2,30,2019-03-15 18:21:02
98232019030149,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2019-03-15 21:39:56
98232019030150,700015,青草味可乐,君再来牌,饮料,550毫升,5,1,5,2019-03-15 21:44:03
98232019030151,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2019-03-15 22:22:40
98232019030152,700003,芹菜味口香糖,开口哭牌,零食,100克,15,1,15,2019-03-15 22:49:15
98232019030153,700002,榴莲味口香糖,开口哭牌,零食,100克,15,1,15,2019-03-16 10:45:09
98232019030154,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2019-03-16 13:30:33
98232019030155,700002,榴莲味口香糖,开口哭牌,零食,100克,15,1,15,2019-03-16 14:44:37
98232019030156,700002,榴莲味口香糖,开口哭牌,零食,100克,15,1,15,2019-03-16 15:30:11
98232019030157,700013,火龙果可乐,君再来牌,饮料,550毫升,5,5,25,2019-03-16 15:34:50
98232019030158,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,5,100,2019-03-16 17:35:40
98232019030159,700010,麻辣味口香糖,开口哭牌,零食,200克,20,5,100,2019-03-16 20:04:50
98232019030160,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2019-03-16 20:55:14
98232019030161,700002,榴莲味口香糖,开口哭牌,零食,100克,15,1,15,2019-03-16 21:22:50
98232019030162,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,1,5,2019-03-16 22:33:12
98232019030163,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2019-03-17 07:09:24
98232019030164,700015,青草味可乐,君再来牌,饮料,550毫升,5,1,5,2019-03-17 08:19:25
98232019030165,700004,麻辣味口香糖,开口哭牌,零食,100克,15,1,15,2019-03-17 09:11:16
98232019030166,700003,芹菜味口香糖,开口哭牌,零食,100克,15,5,75,2019-03-17 10:03:43
98232019030167,700004,麻辣味口香糖,开口哭牌,零食,100克,15,1,15,2019-03-17 10:22:29
98232019030168,700012,没有一点味薯片,开口哭牌,零食,200克,20,1,20,2019-03-17 12:51:02
98232019030169,700010,麻辣味口香糖,开口哭牌,零食,200克,20,5,100,2019-03-17 13:33:57
98232019030170,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2019-03-17 14:18:22
98232019030171,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2019-03-17 14:57:31
98232019030172,700003,芹菜味口香糖,开口哭牌,零食,100克,15,1,15,2019-03-17 15:36:24
98232019030173,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2019-03-17 16:40:01
98232019030174,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,1,5,2019-03-17 17:24:11
98232019030175,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2019-03-17 18:08:47
98232019030176,700014,有点酸可乐,君再来牌,饮料,550毫升,5,2,10,2019-03-17 18:32:43
98232019030177,700006,没有一点味口香糖,开口哭牌,零食,100克,15,5,75,2019-03-17 20:27:21
98232019030178,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2019-03-17 22:19:30
98232019030179,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2019-03-17 23:23:41
98232019030180,700015,青草味可乐,君再来牌,饮料,550毫升,5,5,25,2019-03-18 07:48:05
98232019030181,700012,没有一点味薯片,开口哭牌,零食,200克,20,1,20,2019-03-18 08:04:28
98232019030182,700002,榴莲味口香糖,开口哭牌,零食,100克,15,1,15,2019-03-18 10:55:19
98232019030183,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2019-03-18 11:38:25
98232019030184,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2019-03-18 12:01:47
98232019030185,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,5,25,2019-03-18 12:14:38
98232019030186,700004,麻辣味口香糖,开口哭牌,零食,100克,15,2,30,2019-03-18 13:15:57
98232019030187,700003,芹菜味口香糖,开口哭牌,零食,100克,15,10,150,2019-03-18 16:11:27
98232019030188,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2019-03-18 17:23:31
98232019030189,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2019-03-18 18:11:56
98232019030190,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,5,75,2019-03-18 18:26:55
98232019030191,700014,有点酸可乐,君再来牌,饮料,550毫升,5,5,25,2019-03-18 19:05:23
98232019030192,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,5,25,2019-03-18 19:53:41
98232019030193,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2019-03-18 23:37:54
98232019030194,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2019-03-19 08:28:15
98232019030195,700002,榴莲味口香糖,开口哭牌,零食,100克,15,1,15,2019-03-19 08:30:12
98232019030196,700006,没有一点味口香糖,开口哭牌,零食,100克,15,2,30,2019-03-19 10:09:13
98232019030197,700012,没有一点味薯片,开口哭牌,零食,200克,20,1,20,2019-03-19 10:54:53
98232019030198,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2019-03-19 11:33:24
98232019030199,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,2,30,2019-03-19 11:54:28
98232019030200,700003,芹菜味口香糖,开口哭牌,零食,100克,15,1,15,2019-03-19 12:20:28
98232019030201,700006,没有一点味口香糖,开口哭牌,零食,100克,15,2,30,2019-03-19 12:59:51
98232019030202,700014,有点酸可乐,君再来牌,饮料,550毫升,5,1,5,2019-03-19 13:35:03
98232019030203,700008,榴莲味薯片,开口哭牌,零食,200克,20,1,20,2019-03-19 14:02:19
98232019030204,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2019-03-19 15:01:47
98232019030205,700004,麻辣味口香糖,开口哭牌,零食,100克,15,1,15,2019-03-19 16:42:35
98232019030206,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2019-03-19 17:18:37
98232019030207,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,2,10,2019-03-19 19:27:35
98232019030208,700014,有点酸可乐,君再来牌,饮料,550毫升,5,1,5,2019-03-19 19:36:03
98232019030209,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2019-03-19 23:44:35
98232019030210,700015,青草味可乐,君再来牌,饮料,550毫升,5,1,5,2019-03-20 09:31:01
98232019030211,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2019-03-20 11:54:30
98232019030212,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2019-03-20 16:04:40
98232019030213,700008,榴莲味薯片,开口哭牌,零食,200克,20,1,20,2019-03-20 16:16:58
98232019030214,700002,榴莲味口香糖,开口哭牌,零食,100克,15,1,15,2019-03-20 16:48:45
98232019030215,700009,芹菜味薯片,开口哭牌,零食,200克,20,2,40,2019-03-20 16:52:39
98232019030216,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2019-03-20 18:29:25
98232019030217,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2019-03-20 18:45:09
98232019030218,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2019-03-20 20:11:42
98232019030219,700014,有点酸可乐,君再来牌,饮料,550毫升,5,1,5,2019-03-20 22:11:54
98232019030220,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,1,5,2019-03-20 22:46:45
98232019030221,700012,没有一点味薯片,开口哭牌,零食,200克,20,1,20,2019-03-21 07:40:30
98232019030222,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2019-03-21 08:14:55
98232019030223,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2019-03-21 09:47:09
98232019030224,700010,麻辣味口香糖,开口哭牌,零食,200克,20,5,100,2019-03-21 14:29:44
98232019030225,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2019-03-21 14:33:05
98232019030226,700003,芹菜味口香糖,开口哭牌,零食,100克,15,5,75,2019-03-21 14:37:24
98232019030227,700003,芹菜味口香糖,开口哭牌,零食,100克,15,5,75,2019-03-21 16:57:29
98232019030228,700004,麻辣味口香糖,开口哭牌,零食,100克,15,1,15,2019-03-21 17:05:22
98232019030229,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2019-03-21 17:58:46
98232019030230,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2019-03-21 18:53:32
98232019030231,700015,青草味可乐,君再来牌,饮料,550毫升,5,1,5,2019-03-21 19:20:22
98232019030232,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2019-03-21 20:56:18
98232019030233,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2019-03-21 21:11:37
98232019030234,700003,芹菜味口香糖,开口哭牌,零食,100克,15,1,15,2019-03-21 22:18:03
98232019030235,700002,榴莲味口香糖,开口哭牌,零食,100克,15,2,30,2019-03-22 09:52:10
98232019030236,700003,芹菜味口香糖,开口哭牌,零食,100克,15,1,15,2019-03-22 13:20:17
98232019030237,700008,榴莲味薯片,开口哭牌,零食,200克,20,5,100,2019-03-22 16:49:50
98232019030238,700004,麻辣味口香糖,开口哭牌,零食,100克,15,1,15,2019-03-22 17:05:04
98232019030239,700015,青草味可乐,君再来牌,饮料,550毫升,5,1,5,2019-03-22 18:36:23
98232019030240,700009,芹菜味薯片,开口哭牌,零食,200克,20,2,40,2019-03-22 21:17:24
98232019030241,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,1,5,2019-03-22 22:30:36
98232019030242,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2019-03-23 08:12:07
98232019030243,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2019-03-23 11:29:22
98232019030244,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,5,75,2019-03-23 12:06:26
98232019030245,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2019-03-23 13:05:00
98232019030246,700008,榴莲味薯片,开口哭牌,零食,200克,20,1,20,2019-03-23 13:35:10
98232019030247,700002,榴莲味口香糖,开口哭牌,零食,100克,15,1,15,2019-03-23 15:07:38
98232019030248,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,5,75,2019-03-23 17:46:44
98232019030249,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2019-03-23 19:53:57
98232019030250,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2019-03-24 07:38:22
98232019030251,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2019-03-24 07:57:24
98232019030252,700004,麻辣味口香糖,开口哭牌,零食,100克,15,1,15,2019-03-24 08:04:52
98232019030253,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2019-03-24 08:32:31
98232019030254,700006,没有一点味口香糖,开口哭牌,零食,100克,15,2,30,2019-03-24 09:25:53
98232019030255,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2019-03-24 12:14:42
98232019030256,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2019-03-24 12:46:09
98232019030257,700014,有点酸可乐,君再来牌,饮料,550毫升,5,1,5,2019-03-24 13:25:18
98232019030258,700012,没有一点味薯片,开口哭牌,零食,200克,20,2,40,2019-03-24 16:17:06
98232019030259,700003,芹菜味口香糖,开口哭牌,零食,100克,15,10,150,2019-03-24 17:19:40
98232019030260,700009,芹菜味薯片,开口哭牌,零食,200克,20,2,40,2019-03-24 17:29:38
98232019030261,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2019-03-24 18:04:14
98232019030262,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,5,25,2019-03-24 18:17:55
98232019030263,700006,没有一点味口香糖,开口哭牌,零食,100克,15,2,30,2019-03-24 21:31:27
98232019030264,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2019-03-24 23:29:13
98232019030265,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2019-03-25 10:51:48
98232019030266,700002,榴莲味口香糖,开口哭牌,零食,100克,15,1,15,2019-03-25 11:11:49
98232019030267,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2019-03-25 11:33:29
98232019030268,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2019-03-25 11:38:07
98232019030269,700014,有点酸可乐,君再来牌,饮料,550毫升,5,5,25,2019-03-25 14:30:08
98232019030270,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,1,5,2019-03-25 14:58:36
98232019030271,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2019-03-25 18:15:29
98232019030272,700014,有点酸可乐,君再来牌,饮料,550毫升,5,1,5,2019-03-25 21:29:42
