订单号,商品ID,商品名,品牌,类别,规格,单价,数量,总价,下单时间
98232020070064,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2020-07-06 09:36:07
98232020070065,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2020-07-06 09:50:51
98232020070066,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2020-07-06 10:24:52
98232020070067,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,1,5,2020-07-06 11:51:58
98232020070068,700004,麻辣味口香糖,开口哭牌,零食,100克,15,1,15,2020-07-06 14:11:58
98232020070069,700011,蟹黄味薯片,开口哭牌,零食,200克,20,2,40,2020-07-06 15:17:11
98232020070070,700003,芹菜味口香糖,开口哭牌,零食,100克,15,1,15,2020-07-06 15:32:10
98232020070071,700002,榴莲味口香糖,开口哭牌,零食,100克,15,1,15,2020-07-06 17:15:05
98232020070072,700003,芹菜味口香糖,开口哭牌,零食,100克,15,1,15,2020-07-06 18:14:25
98232020070073,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2020-07-06 21:52:58
98232020070074,700013,火龙果可乐,君再来牌,饮料,550毫升,5,5,25,2020-07-07 13:38:38
98232020070075,700015,青草味可乐,君再来牌,饮料,550毫升,5,1,5,2020-07-07 14:33:01
98232020070076,700006,没有一点味口香糖,开口哭牌,零食,100克,15,10,150,2020-07-07 16:36:49
98232020070077,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2020-07-07 17:14:12
98232020070078,700014,有点酸可乐,君再来牌,饮料,550毫升,5,5,25,2020-07-07 18:35:22
98232020070079,700012,没有一点味薯片,开口哭牌,零食,200克,20,1,20,2020-07-07 23:29:12
98232020070080,700004,麻辣味口香糖,开口哭牌,零食,100克,15,1,15,2020-07-08 07:29:28
98232020070081,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2020-07-08 11:25:39
98232020070082,700008,榴莲味薯片,开口哭牌,零食,200克,20,2,40,2020-07-08 11:26:46
98232020070083,700010,麻辣味口香糖,开口哭牌,零食,200克,20,2,40,2020-07-08 13:16:12
98232020070084,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,10,150,2020-07-08 16:08:08
98232020070085,700004,麻辣味口香糖,开口哭牌,零食,100克,15,1,15,2020-07-08 16:30:24
98232020070086,700002,榴莲味口香糖,开口哭牌,零食,100克,15,1,15,2020-07-08 16:35:59
98232020070087,700011,蟹黄味薯片,开口哭牌,零食,200克,20,2,40,2020-07-08 18:22:50
98232020070088,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2020-07-08 20:37:48
98232020070089,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2020-07-08 21:35:47
98232020070090,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2020-07-08 22:58:50
98232020070091,700004,麻辣味口香糖,开口哭牌,零食,100克,15,1,15,2020-07-09 07:28:05
98232020070092,700015,青草味可乐,君再来牌,饮料,550毫升,5,1,5,2020-07-09 08:00:59
98232020070093,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2020-07-09 08:08:28
98232020070094,700015,青草味可乐,君再来牌,饮料,550毫升,5,1,5,2020-07-09 11:31:08
98232020070095,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2020-07-09 13:22:10
98232020070096,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2020-07-09 13:50:12
98232020070097,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2020-07-09 14:10:30
98232020070098,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2020-07-09 16:26:03
98232020070099,700015,青草味可乐,君再来牌,饮料,550毫升,5,1,5,2020-07-09 16:49:05
98232020070100,700012,没有一点味薯片,开口哭牌,零食,200克,20,1,20,2020-07-09 18:53:04
98232020070101,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2020-07-09 19:12:37
98232020070102,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2020-07-09 21:19:32
98232020070103,700011,蟹黄味薯片,开口哭牌,零食,200克,20,2,40,2020-07-09 21:32:08
98232020070104,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2020-07-09 22:00:10
98232020070105,700004,麻辣味口香糖,开口哭牌,零食,100克,15,1,15,2020-07-09 23:40:50
98232020070106,700014,有点酸可乐,君再来牌,饮料,550毫升,5,1,5,2020-07-10 10:14:41
98232020070107,700002,榴莲味口香糖,开口哭牌,零食,100克,15,1,15,2020-07-10 14:28:26
98232020070108,700013,火龙果可乐,君再来牌,饮料,550毫升,5,2,10,2020-07-10 16:31:54
98232020070109,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2020-07-10 16:52:27
98232020070110,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2020-07-10 17:25:04
98232020070111,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2020-07-10 20:26:32
98232020070112,700004,麻辣味口香糖,开口哭牌,零食,100克,15,1,15,2020-07-10 21:39:31
98232020070113,700004,麻辣味口香糖,开口哭牌,零食,100克,15,1,15,2020-07-10 22:36:38
98232020070114,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2020-07-11 07:24:22
98232020070115,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2020-07-11 08:08:48
98232020070116,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2020-07-11 08:32:50
98232020070117,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,1,5,2020-07-11 11:32:51
98232020070118,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2020-07-11 16:25:20
98232020070119,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,2,30,2020-07-11 18:02:48
98232020070120,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2020-07-11 18:51:51
98232020070121,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2020-07-11 21:47:06
98232020070122,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2020-07-11 23:07:00
98232020070123,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2020-07-12 07:01:55
98232020070124,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2020-07-12 07:35:47
98232020070125,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2020-07-12 07:39:15
98232020070126,700004,麻辣味口香糖,开口哭牌,零食,100克,15,2,30,2020-07-12 08:31:02
98232020070127,700008,榴莲味薯片,开口哭牌,零食,200克,20,1,20,2020-07-12 11:48:47
98232020070128,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2020-07-12 17:39:53
98232020070129,700015,青草味可乐,君再来牌,饮料,550毫升,5,1,5,2020-07-12 21:30:07
98232020070130,700009,芹菜味薯片,开口哭牌,零食,200克,20,5,100,2020-07-12 23:27:03
98232020070131,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2020-07-12 23:42:08
98232020070132,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2020-07-13 08:03:35
98232020070133,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2020-07-13 08:41:40
98232020070134,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2020-07-13 16:39:51
98232020070135,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2020-07-13 19:09:41
98232020070136,700014,有点酸可乐,君再来牌,饮料,550毫升,5,1,5,2020-07-13 21:17:30
98232020070137,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2020-07-13 21:45:22
98232020070138,700014,有点酸可乐,君再来牌,饮料,550毫升,5,1,5,2020-07-13 21:50:03
98232020070139,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2020-07-14 07:26:49
98232020070140,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2020-07-14 07:48:17
98232020070141,700011,蟹黄味薯片,开口哭牌,零食,200克,20,10,200,2020-07-14 10:49:52
98232020070142,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,5,75,2020-07-14 14:25:05
98232020070143,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2020-07-14 17:28:52
98232020070144,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2020-07-14 18:16:35
98232020070145,700006,没有一点味口香糖,开口哭牌,零食,100克,15,2,30,2020-07-14 18:54:10
98232020070146,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2020-07-14 20:10:53
98232020070147,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2020-07-14 22:20:56
98232020070148,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2020-07-15 08:32:29
98232020070149,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2020-07-15 08:38:32
98232020070150,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2020-07-15 16:57:03
98232020070151,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2020-07-15 17:00:05
98232020070152,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2020-07-15 18:39:31
98232020070153,700015,青草味可乐,君再来牌,饮料,550毫升,5,1,5,2020-07-15 20:33:13
98232020070154,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2020-07-15 20:59:46
98232020070155,700014,有点酸可乐,君再来牌,饮料,550毫升,5,1,5,2020-07-15 22:07:28
98232020070156,700003,芹菜味口香糖,开口哭牌,零食,100克,15,1,15,2020-07-15 23:48:59
98232020070157,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2020-07-16 08:07:21
98232020070158,700012,没有一点味薯片,开口哭牌,零食,200克,20,10,200,2020-07-16 10:46:52
98232020070159,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,1,5,2020-07-16 12:41:13
98232020070160,700009,芹菜味薯片,开口哭牌,零食,200克,20,2,40,2020-07-16 14:33:18
98232020070161,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,1,5,2020-07-16 16:42:42
98232020070162,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2020-07-16 17:31:33
98232020070163,700015,青草味可乐,君再来牌,饮料,550毫升,5,1,5,2020-07-16 22:26:40
98232020070164,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2020-07-16 23:50:19
98232020070165,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2020-07-17 08:06:53
98232020070166,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2020-07-17 08:26:59
98232020070167,700004,麻辣味口香糖,开口哭牌,零食,100克,15,1,15,2020-07-17 13:37:16
98232020070168,700008,榴莲味薯片,开口哭牌,零食,200克,20,1,20,2020-07-17 15:41:11
98232020070169,700008,榴莲味薯片,开口哭牌,零食,200克,20,1,20,2020-07-17 17:32:06
98232020070170,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2020-07-18 09:08:56
98232020070171,700004,麻辣味口香糖,开口哭牌,零食,100克,15,1,15,2020-07-18 10:17:53
98232020070172,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2020-07-18 10:39:56
98232020070173,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2020-07-18 12:49:02
98232020070174,700008,榴莲味薯片,开口哭牌,零食,200克,20,1,20,2020-07-18 12:52:51
98232020070175,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2020-07-18 13:25:08
98232020070176,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2020-07-18 19:41:50
98232020070177,700012,没有一点味薯片,开口哭牌,零食,200克,20,2,40,2020-07-18 23:07:18
98232020070178,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,1,5,2020-07-19 07:58:58
98232020070179,700006,没有一点味口香糖,开口哭牌,零食,100克,15,5,75,2020-07-19 08:06:58
98232020070180,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2020-07-19 09:03:12
98232020070181,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2020-07-19 10:01:56
98232020070182,700014,有点酸可乐,君再来牌,饮料,550毫升,5,1,5,2020-07-19 13:18:39
98232020070183,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2020-07-19 15:31:39
98232020070184,700012,没有一点味薯片,开口哭牌,零食,200克,20,1,20,2020-07-19 17:37:50
98232020070185,700012,没有一点味薯片,开口哭牌,零食,200克,20,1,20,2020-07-19 20:08:11
98232020070186,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,1,5,2020-07-19 21:20:41
98232020070187,700004,麻辣味口香糖,开口哭牌,零食,100克,15,1,15,2020-07-19 23:04:59
98232020070188,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2020-07-19 23:40:58
98232020070189,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2020-07-20 07:41:16
98232020070190,700003,芹菜味口香糖,开口哭牌,零食,100克,15,1,15,2020-07-20 12:55:10
98232020070191,700003,芹菜味口香糖,开口哭牌,零食,100克,15,1,15,2020-07-20 13:30:51
98232020070192,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2020-07-20 13:35:58
98232020070193,700004,麻辣味口香糖,开口哭牌,零食,100克,15,1,15,2020-07-20 15:37:28
98232020070194,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2020-07-20 17:46:56
98232020070195,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,2,30,2020-07-20 19:57:23
98232020070196,700014,有点酸可乐,君再来牌,饮料,550毫升,5,1,5,2020-07-20 22:19:44
98232020070197,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2020-07-21 07:03:05
98232020070198,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2020-07-21 10:27:44
98232020070199,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2020-07-21 11:37:23
98232020070200,700003,芹菜味口香糖,开口哭牌,零食,100克,15,1,15,2020-07-21 12:15:49
98232020070201,700014,有点酸可乐,君再来牌,饮料,550毫升,5,1,5,2020-07-21 12:17:01
98232020070202,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,1,5,2020-07-21 17:59:00
98232020070203,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,2,30,2020-07-21 23:20:07
98232020070204,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,2,10,2020-07-22 07:00:31
98232020070205,700009,芹菜味薯片,开口哭牌,零食,200克,20,2,40,2020-07-22 08:27:36
98232020070206,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2020-07-22 09:06:35
98232020070207,700006,没有一点味口香糖,开口哭牌,零食,100克,15,2,30,2020-07-22 09:33:17
98232020070208,700015,青草味可乐,君再来牌,饮料,550毫升,5,1,5,2020-07-22 10:11:30
98232020070209,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2020-07-22 14:34:10
98232020070210,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2020-07-22 14:45:09
98232020070211,700010,麻辣味口香糖,开口哭牌,零食,200克,20,20,400,2020-07-22 17:28:17
98232020070212,700015,青草味可乐,君再来牌,饮料,550毫升,5,1,5,2020-07-22 17:41:08
98232020070213,700006,没有一点味口香糖,开口哭牌,零食,100克,15,2,30,2020-07-22 18:45:23
98232020070214,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2020-07-22 20:32:23
98232020070215,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2020-07-22 22:55:32
98232020070216,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2020-07-23 07:33:32
98232020070217,700003,芹菜味口香糖,开口哭牌,零食,100克,15,1,15,2020-07-23 07:57:25
98232020070218,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2020-07-23 10:59:56
98232020070219,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2020-07-23 12:22:24
98232020070220,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,5,25,2020-07-23 14:49:46
98232020070221,700004,麻辣味口香糖,开口哭牌,零食,100克,15,2,30,2020-07-23 15:44:31
98232020070222,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,5,25,2020-07-23 22:14:10
98232020070223,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2020-07-24 07:46:23
98232020070224,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,1,5,2020-07-24 10:50:29
98232020070225,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2020-07-24 11:16:54
98232020070226,700012,没有一点味薯片,开口哭牌,零食,200克,20,10,200,2020-07-24 13:53:45
98232020070227,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2020-07-24 14:51:51
98232020070228,700004,麻辣味口香糖,开口哭牌,零食,100克,15,1,15,2020-07-24 17:27:00
98232020070229,700015,青草味可乐,君再来牌,饮料,550毫升,5,1,5,2020-07-24 17:51:42
98232020070230,700012,没有一点味薯片,开口哭牌,零食,200克,20,1,20,2020-07-24 17:55:13
98232020070231,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2020-07-24 18:43:28
98232020070232,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2020-07-24 19:01:45
98232020070233,700006,没有一点味口香糖,开口哭牌,零食,100克,15,2,30,2020-07-24 22:05:55
98232020070234,700008,榴莲味薯片,开口哭牌,零食,200克,20,1,20,2020-07-24 23:19:14
98232020070235,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2020-07-25 08:09:38
98232020070236,700002,榴莲味口香糖,开口哭牌,零食,100克,15,1,15,2020-07-25 10:00:18
98232020070237,700014,有点酸可乐,君再来牌,饮料,550毫升,5,1,5,2020-07-25 10:05:40
98232020070238,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2020-07-25 11:08:19
98232020070239,700015,青草味可乐,君再来牌,饮料,550毫升,5,1,5,2020-07-25 12:02:55
98232020070240,700014,有点酸可乐,君再来牌,饮料,550毫升,5,1,5,2020-07-25 13:25:16
98232020070241,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2020-07-25 15:50:50
98232020070242,700015,青草味可乐,君再来牌,饮料,550毫升,5,1,5,2020-07-25 18:54:17
98232020070243,700006,没有一点味口香糖,开口哭牌,零食,100克,15,5,75,2020-07-25 21:54:25
98232020070244,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2020-07-25 23:02:18
98232020070245,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2020-07-26 09:37:34
98232020070246,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,2,30,2020-07-26 11:12:54
98232020070247,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2020-07-26 12:06:06
98232020070248,700009,芹菜味薯片,开口哭牌,零食,200克,20,10,200,2020-07-26 14:05:15
98232020070249,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2020-07-26 14:16:20
98232020070250,700009,芹菜味薯片,开口哭牌,零食,200克,20,10,200,2020-07-26 14:20:41
98232020070251,700004,麻辣味口香糖,开口哭牌,零食,100克,15,5,75,2020-07-26 16:05:52
98232020070252,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2020-07-26 16:20:57
98232020070253,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2020-07-26 19:04:57
98232020070254,700012,没有一点味薯片,开口哭牌,零食,200克,20,1,20,2020-07-26 19:59:05
98232020070255,700013,火龙果可乐,君再来牌,饮料,550毫升,5,10,50,2020-07-26 20:30:19
98232020070256,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,1,5,2020-07-26 22:15:12
98232020070257,700015,青草味可乐,君再来牌,饮料,550毫升,5,5,25,2020-07-27 07:46:51
98232020070258,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2020-07-27 08:50:08
98232020070259,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2020-07-27 09:35:15
98232020070260,700004,麻辣味口香糖,开口哭牌,零食,100克,15,1,15,2020-07-27 10:59:00
98232020070261,700003,芹菜味口香糖,开口哭牌,零食,100克,15,1,15,2020-07-27 15:42:57
98232020070262,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2020-07-27 16:09:29
98232020070263,700003,芹菜味口香糖,开口哭牌,零食,100克,15,1,15,2020-07-27 16:17:06
98232020070264,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2020-07-27 16:17:35
98232020070265,700012,没有一点味薯片,开口哭牌,零食,200克,20,1,20,2020-07-27 22:17:56
98232020070266,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2020-07-28 07:13:09
98232020070267,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2020-07-28 09:34:52
98232020070268,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2020-07-28 09:47:26
98232020070269,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2020-07-28 12:52:00
98232020070270,700012,没有一点味薯片,开口哭牌,零食,200克,20,2,40,2020-07-28 13:08:07
98232020070271,700003,芹菜味口香糖,开口哭牌,零食,100克,15,1,15,2020-07-28 13:28:23
