订单号,商品ID,商品名,品牌,类别,规格,单价,数量,总价,下单时间
98232020050205,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2020-05-20 17:47:31
98232020050206,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2020-05-20 17:51:56
98232020050207,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2020-05-20 18:39:34
98232020050208,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2020-05-20 22:44:04
98232020050209,700012,没有一点味薯片,开口哭牌,零食,200克,20,1,20,2020-05-20 23:07:58
98232020050210,700003,芹菜味口香糖,开口哭牌,零食,100克,15,1,15,2020-05-21 09:26:34
98232020050211,700004,麻辣味口香糖,开口哭牌,零食,100克,15,1,15,2020-05-21 11:21:58
98232020050212,700010,麻辣味口香糖,开口哭牌,零食,200克,20,2,40,2020-05-21 11:42:46
98232020050213,700002,榴莲味口香糖,开口哭牌,零食,100克,15,5,75,2020-05-21 12:13:22
98232020050214,700014,有点酸可乐,君再来牌,饮料,550毫升,5,1,5,2020-05-21 12:38:32
98232020050215,700015,青草味可乐,君再来牌,饮料,550毫升,5,1,5,2020-05-21 13:36:43
98232020050216,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,10,50,2020-05-21 13:42:44
98232020050217,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2020-05-21 23:21:42
98232020050218,700008,榴莲味薯片,开口哭牌,零食,200克,20,1,20,2020-05-22 07:15:38
98232020050219,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,2,30,2020-05-22 08:00:00
98232020050220,700004,麻辣味口香糖,开口哭牌,零食,100克,15,1,15,2020-05-22 09:31:32
98232020050221,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,1,5,2020-05-22 10:36:43
98232020050222,700004,麻辣味口香糖,开口哭牌,零食,100克,15,1,15,2020-05-22 12:31:34
98232020050223,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2020-05-22 13:15:04
98232020050224,700008,榴莲味薯片,开口哭牌,零食,200克,20,1,20,2020-05-22 18:03:31
98232020050225,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,5,75,2020-05-22 18:09:48
98232020050226,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,20,300,2020-05-22 19:25:09
98232020050227,700003,芹菜味口香糖,开口哭牌,零食,100克,15,1,15,2020-05-22 21:07:12
98232020050228,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2020-05-22 22:33:45
98232020050229,700014,有点酸可乐,君再来牌,饮料,550毫升,5,1,5,2020-05-23 07:18:56
98232020050230,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2020-05-23 13:00:17
98232020050231,700008,榴莲味薯片,开口哭牌,零食,200克,20,1,20,2020-05-23 18:30:59
98232020050232,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,2,10,2020-05-23 18:35:22
98232020050233,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2020-05-23 22:11:52
98232020050234,700012,没有一点味薯片,开口哭牌,零食,200克,20,1,20,2020-05-24 07:06:46
98232020050235,700008,榴莲味薯片,开口哭牌,零食,200克,20,1,20,2020-05-24 07:12:10
98232020050236,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2020-05-24 10:41:08
98232020050237,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2020-05-24 11:33:50
98232020050238,700006,没有一点味口香糖,开口哭牌,零食,100克,15,2,30,2020-05-24 15:22:40
98232020050239,700002,榴莲味口香糖,开口哭牌,零食,100克,15,1,15,2020-05-24 16:57:35
98232020050240,700006,没有一点味口香糖,开口哭牌,零食,100克,15,5,75,2020-05-24 19:56:04
98232020050241,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2020-05-24 20:38:06
98232020050242,700004,麻辣味口香糖,开口哭牌,零食,100克,15,1,15,2020-05-24 21:05:40
98232020050243,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,1,5,2020-05-25 07:38:45
98232020050244,700003,芹菜味口香糖,开口哭牌,零食,100克,15,1,15,2020-05-25 08:11:01
98232020050245,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2020-05-25 08:25:07
98232020050246,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2020-05-25 12:24:48
98232020050247,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,5,75,2020-05-25 13:34:48
98232020050248,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2020-05-25 13:40:51
98232020050249,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2020-05-25 13:45:37
98232020050250,700002,榴莲味口香糖,开口哭牌,零食,100克,15,1,15,2020-05-25 14:36:37
98232020050251,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,5,75,2020-05-25 14:57:38
98232020050252,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2020-05-25 18:31:37
98232020050253,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2020-05-25 18:48:22
98232020050254,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2020-05-25 19:24:49
98232020050255,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2020-05-25 20:30:11
98232020050256,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2020-05-25 20:52:58
98232020050257,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2020-05-25 21:11:48
98232020050258,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2020-05-25 21:48:43
98232020050259,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,1,5,2020-05-25 22:48:13
98232020050260,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2020-05-25 23:02:49
98232020050261,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,1,5,2020-05-25 23:38:47
98232020050262,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2020-05-25 23:47:17
98232020050263,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2020-05-26 07:15:30
98232020050264,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2020-05-26 14:22:59
98232020050265,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2020-05-26 16:26:49
98232020050266,700014,有点酸可乐,君再来牌,饮料,550毫升,5,1,5,2020-05-26 16:37:43
98232020050267,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2020-05-26 17:00:24
98232020050268,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2020-05-26 19:54:12
98232020050269,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2020-05-26 21:19:33
98232020050270,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,2,30,2020-05-26 21:35:44
98232020050271,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2020-05-27 09:09:30
