订单号,商品ID,商品名,品牌,类别,规格,单价,数量,总价,下单时间
98232019090032,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2019-09-03 22:16:16
98232019090033,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2019-09-03 22:23:45
98232019090034,700015,青草味可乐,君再来牌,饮料,550毫升,5,5,25,2019-09-04 07:27:56
98232019090035,700003,芹菜味口香糖,开口哭牌,零食,100克,15,1,15,2019-09-04 08:19:41
98232019090036,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2019-09-04 08:29:55
98232019090037,700003,芹菜味口香糖,开口哭牌,零食,100克,15,1,15,2019-09-04 12:06:44
98232019090038,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,1,5,2019-09-04 12:16:52
98232019090039,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,5,25,2019-09-04 17:35:42
98232019090040,700009,芹菜味薯片,开口哭牌,零食,200克,20,2,40,2019-09-04 17:56:19
98232019090041,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2019-09-04 18:15:32
98232019090042,700002,榴莲味口香糖,开口哭牌,零食,100克,15,1,15,2019-09-04 19:29:48
98232019090043,700015,青草味可乐,君再来牌,饮料,550毫升,5,1,5,2019-09-04 19:50:28
98232019090044,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2019-09-04 20:54:46
98232019090045,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2019-09-04 21:32:07
98232019090046,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2019-09-04 21:53:02
98232019090047,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,5,100,2019-09-04 22:13:02
98232019090048,700004,麻辣味口香糖,开口哭牌,零食,100克,15,1,15,2019-09-04 22:29:54
98232019090049,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2019-09-05 08:20:11
98232019090050,700012,没有一点味薯片,开口哭牌,零食,200克,20,1,20,2019-09-05 09:36:51
98232019090051,700003,芹菜味口香糖,开口哭牌,零食,100克,15,1,15,2019-09-05 10:35:21
98232019090052,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2019-09-05 11:45:02
98232019090053,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2019-09-05 14:04:24
98232019090054,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2019-09-05 16:04:33
98232019090055,700015,青草味可乐,君再来牌,饮料,550毫升,5,1,5,2019-09-05 16:50:33
98232019090056,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2019-09-05 18:41:46
98232019090057,700010,麻辣味口香糖,开口哭牌,零食,200克,20,2,40,2019-09-05 18:52:49
98232019090058,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,1,5,2019-09-05 20:47:34
98232019090059,700008,榴莲味薯片,开口哭牌,零食,200克,20,1,20,2019-09-05 21:08:51
98232019090060,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2019-09-05 22:11:03
98232019090061,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2019-09-06 07:34:00
98232019090062,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2019-09-06 11:41:31
98232019090063,700012,没有一点味薯片,开口哭牌,零食,200克,20,1,20,2019-09-06 12:01:58
98232019090064,700014,有点酸可乐,君再来牌,饮料,550毫升,5,2,10,2019-09-06 13:44:02
98232019090065,700002,榴莲味口香糖,开口哭牌,零食,100克,15,1,15,2019-09-06 15:14:20
98232019090066,700002,榴莲味口香糖,开口哭牌,零食,100克,15,2,30,2019-09-06 15:54:10
98232019090067,700003,芹菜味口香糖,开口哭牌,零食,100克,15,1,15,2019-09-06 17:23:58
98232019090068,700013,火龙果可乐,君再来牌,饮料,550毫升,5,2,10,2019-09-06 21:57:47
98232019090069,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2019-09-06 23:13:04
98232019090070,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2019-09-07 08:30:35
98232019090071,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2019-09-07 08:46:28
98232019090072,700012,没有一点味薯片,开口哭牌,零食,200克,20,1,20,2019-09-07 10:33:16
98232019090073,700008,榴莲味薯片,开口哭牌,零食,200克,20,1,20,2019-09-07 13:00:30
98232019090074,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2019-09-07 19:51:02
98232019090075,700012,没有一点味薯片,开口哭牌,零食,200克,20,5,100,2019-09-07 19:59:49
98232019090076,700008,榴莲味薯片,开口哭牌,零食,200克,20,1,20,2019-09-07 20:26:50
98232019090077,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,1,5,2019-09-07 21:07:00
98232019090078,700008,榴莲味薯片,开口哭牌,零食,200克,20,1,20,2019-09-08 08:36:45
98232019090079,700003,芹菜味口香糖,开口哭牌,零食,100克,15,2,30,2019-09-08 09:47:22
98232019090080,700004,麻辣味口香糖,开口哭牌,零食,100克,15,1,15,2019-09-08 13:09:34
98232019090081,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2019-09-08 16:27:57
98232019090082,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2019-09-08 17:23:53
98232019090083,700009,芹菜味薯片,开口哭牌,零食,200克,20,10,200,2019-09-08 17:26:33
98232019090084,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2019-09-08 17:34:56
98232019090085,700009,芹菜味薯片,开口哭牌,零食,200克,20,5,100,2019-09-08 18:31:30
98232019090086,700002,榴莲味口香糖,开口哭牌,零食,100克,15,1,15,2019-09-08 20:56:34
98232019090087,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2019-09-08 21:02:41
98232019090088,700008,榴莲味薯片,开口哭牌,零食,200克,20,1,20,2019-09-08 21:04:42
98232019090089,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2019-09-09 08:53:03
98232019090090,700004,麻辣味口香糖,开口哭牌,零食,100克,15,1,15,2019-09-09 10:02:06
98232019090091,700014,有点酸可乐,君再来牌,饮料,550毫升,5,1,5,2019-09-09 11:50:53
98232019090092,700013,火龙果可乐,君再来牌,饮料,550毫升,5,2,10,2019-09-09 14:06:37
98232019090093,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2019-09-09 14:44:53
98232019090094,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2019-09-09 15:02:22
98232019090095,700008,榴莲味薯片,开口哭牌,零食,200克,20,1,20,2019-09-09 15:19:17
98232019090096,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2019-09-09 16:02:50
98232019090097,700014,有点酸可乐,君再来牌,饮料,550毫升,5,1,5,2019-09-09 17:15:00
98232019090098,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2019-09-09 19:15:11
98232019090099,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2019-09-09 19:31:55
98232019090100,700006,没有一点味口香糖,开口哭牌,零食,100克,15,10,150,2019-09-09 20:31:21
98232019090101,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2019-09-09 21:36:49
98232019090102,700008,榴莲味薯片,开口哭牌,零食,200克,20,1,20,2019-09-09 22:19:01
98232019090103,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2019-09-09 22:35:55
98232019090104,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2019-09-10 07:45:50
98232019090105,700014,有点酸可乐,君再来牌,饮料,550毫升,5,2,10,2019-09-10 09:20:18
98232019090106,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2019-09-10 10:20:43
98232019090107,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2019-09-10 13:37:22
98232019090108,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2019-09-10 17:04:14
98232019090109,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2019-09-10 21:44:06
98232019090110,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2019-09-10 21:55:35
98232019090111,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2019-09-10 22:18:13
98232019090112,700012,没有一点味薯片,开口哭牌,零食,200克,20,1,20,2019-09-10 23:25:49
98232019090113,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2019-09-10 23:40:14
98232019090114,700014,有点酸可乐,君再来牌,饮料,550毫升,5,1,5,2019-09-11 07:29:18
98232019090115,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,1,5,2019-09-11 09:05:18
98232019090116,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2019-09-11 10:07:25
98232019090117,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2019-09-11 10:13:02
98232019090118,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,1,5,2019-09-11 12:07:26
98232019090119,700009,芹菜味薯片,开口哭牌,零食,200克,20,10,200,2019-09-11 12:15:09
98232019090120,700014,有点酸可乐,君再来牌,饮料,550毫升,5,2,10,2019-09-11 14:20:07
98232019090121,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2019-09-11 15:08:52
98232019090122,700004,麻辣味口香糖,开口哭牌,零食,100克,15,1,15,2019-09-11 15:16:13
98232019090123,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2019-09-11 16:22:22
98232019090124,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2019-09-11 16:27:19
98232019090125,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2019-09-11 21:13:05
98232019090126,700009,芹菜味薯片,开口哭牌,零食,200克,20,2,40,2019-09-11 23:13:52
98232019090127,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2019-09-12 07:05:17
98232019090128,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2019-09-12 09:14:45
98232019090129,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,10,150,2019-09-12 09:22:09
98232019090130,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2019-09-12 10:27:07
98232019090131,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2019-09-12 12:13:24
98232019090132,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2019-09-12 13:25:03
98232019090133,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2019-09-12 15:08:57
98232019090134,700003,芹菜味口香糖,开口哭牌,零食,100克,15,1,15,2019-09-12 19:40:37
98232019090135,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2019-09-13 11:50:55
98232019090136,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2019-09-13 14:16:21
98232019090137,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2019-09-13 16:35:12
98232019090138,700014,有点酸可乐,君再来牌,饮料,550毫升,5,1,5,2019-09-13 18:30:31
98232019090139,700012,没有一点味薯片,开口哭牌,零食,200克,20,1,20,2019-09-14 07:24:25
98232019090140,700014,有点酸可乐,君再来牌,饮料,550毫升,5,1,5,2019-09-14 09:22:50
98232019090141,700013,火龙果可乐,君再来牌,饮料,550毫升,5,2,10,2019-09-14 11:37:40
98232019090142,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2019-09-14 11:43:58
98232019090143,700006,没有一点味口香糖,开口哭牌,零食,100克,15,2,30,2019-09-14 12:08:50
98232019090144,700008,榴莲味薯片,开口哭牌,零食,200克,20,5,100,2019-09-14 15:10:14
98232019090145,700012,没有一点味薯片,开口哭牌,零食,200克,20,1,20,2019-09-14 16:01:36
98232019090146,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2019-09-14 16:11:43
98232019090147,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2019-09-14 17:37:39
98232019090148,700008,榴莲味薯片,开口哭牌,零食,200克,20,2,40,2019-09-14 18:43:51
98232019090149,700008,榴莲味薯片,开口哭牌,零食,200克,20,1,20,2019-09-14 23:42:20
98232019090150,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2019-09-15 08:21:03
98232019090151,700008,榴莲味薯片,开口哭牌,零食,200克,20,1,20,2019-09-15 11:06:48
98232019090152,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2019-09-15 11:15:40
98232019090153,700012,没有一点味薯片,开口哭牌,零食,200克,20,1,20,2019-09-15 11:49:09
98232019090154,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2019-09-15 14:59:07
98232019090155,700014,有点酸可乐,君再来牌,饮料,550毫升,5,2,10,2019-09-15 15:30:00
98232019090156,700015,青草味可乐,君再来牌,饮料,550毫升,5,1,5,2019-09-15 17:26:46
98232019090157,700008,榴莲味薯片,开口哭牌,零食,200克,20,1,20,2019-09-15 20:30:50
98232019090158,700002,榴莲味口香糖,开口哭牌,零食,100克,15,1,15,2019-09-16 08:12:19
98232019090159,700004,麻辣味口香糖,开口哭牌,零食,100克,15,1,15,2019-09-16 08:38:16
98232019090160,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2019-09-16 11:01:30
98232019090161,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2019-09-16 22:01:57
98232019090162,700003,芹菜味口香糖,开口哭牌,零食,100克,15,1,15,2019-09-16 23:28:10
98232019090163,700015,青草味可乐,君再来牌,饮料,550毫升,5,1,5,2019-09-17 07:01:42
98232019090164,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2019-09-17 08:39:25
98232019090165,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2019-09-17 08:41:56
98232019090166,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2019-09-17 11:17:06
98232019090167,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2019-09-17 16:09:25
98232019090168,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2019-09-17 17:15:40
98232019090169,700004,麻辣味口香糖,开口哭牌,零食,100克,15,1,15,2019-09-17 19:23:12
98232019090170,700015,青草味可乐,君再来牌,饮料,550毫升,5,1,5,2019-09-17 19:36:11
98232019090171,700014,有点酸可乐,君再来牌,饮料,550毫升,5,1,5,2019-09-17 19:49:54
98232019090172,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2019-09-17 22:10:08
98232019090173,700009,芹菜味薯片,开口哭牌,零食,200克,20,2,40,2019-09-17 23:08:50
98232019090174,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2019-09-18 07:06:35
98232019090175,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,1,5,2019-09-18 09:40:17
98232019090176,700009,芹菜味薯片,开口哭牌,零食,200克,20,2,40,2019-09-18 12:56:38
98232019090177,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2019-09-18 13:34:40
98232019090178,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,5,25,2019-09-18 13:37:13
98232019090179,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2019-09-18 18:48:12
98232019090180,700003,芹菜味口香糖,开口哭牌,零食,100克,15,2,30,2019-09-18 19:40:13
98232019090181,700015,青草味可乐,君再来牌,饮料,550毫升,5,1,5,2019-09-18 23:17:59
98232019090182,700015,青草味可乐,君再来牌,饮料,550毫升,5,1,5,2019-09-18 23:49:50
98232019090183,700014,有点酸可乐,君再来牌,饮料,550毫升,5,2,10,2019-09-19 07:46:38
98232019090184,700014,有点酸可乐,君再来牌,饮料,550毫升,5,1,5,2019-09-19 12:02:16
98232019090185,700004,麻辣味口香糖,开口哭牌,零食,100克,15,1,15,2019-09-19 14:09:51
98232019090186,700015,青草味可乐,君再来牌,饮料,550毫升,5,5,25,2019-09-19 14:41:08
98232019090187,700014,有点酸可乐,君再来牌,饮料,550毫升,5,2,10,2019-09-19 18:39:00
98232019090188,700012,没有一点味薯片,开口哭牌,零食,200克,20,1,20,2019-09-19 18:59:10
98232019090189,700004,麻辣味口香糖,开口哭牌,零食,100克,15,1,15,2019-09-19 19:00:44
98232019090190,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2019-09-19 20:40:13
98232019090191,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2019-09-19 21:16:20
98232019090192,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,1,5,2019-09-20 08:37:13
98232019090193,700008,榴莲味薯片,开口哭牌,零食,200克,20,1,20,2019-09-20 08:38:25
98232019090194,700004,麻辣味口香糖,开口哭牌,零食,100克,15,1,15,2019-09-20 14:16:37
98232019090195,700008,榴莲味薯片,开口哭牌,零食,200克,20,1,20,2019-09-20 16:45:10
98232019090196,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2019-09-20 18:41:57
98232019090197,700004,麻辣味口香糖,开口哭牌,零食,100克,15,1,15,2019-09-20 19:21:25
98232019090198,700012,没有一点味薯片,开口哭牌,零食,200克,20,5,100,2019-09-20 21:11:41
98232019090199,700002,榴莲味口香糖,开口哭牌,零食,100克,15,1,15,2019-09-20 21:30:43
98232019090200,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,2,40,2019-09-20 22:32:40
98232019090201,700002,榴莲味口香糖,开口哭牌,零食,100克,15,1,15,2019-09-20 23:31:50
98232019090202,700015,青草味可乐,君再来牌,饮料,550毫升,5,1,5,2019-09-21 07:12:10
98232019090203,700015,青草味可乐,君再来牌,饮料,550毫升,5,1,5,2019-09-21 10:28:48
98232019090204,700011,蟹黄味薯片,开口哭牌,零食,200克,20,20,400,2019-09-21 10:33:56
98232019090205,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2019-09-21 11:01:21
98232019090206,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,1,5,2019-09-21 11:12:43
98232019090207,700006,没有一点味口香糖,开口哭牌,零食,100克,15,5,75,2019-09-21 12:53:34
98232019090208,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2019-09-21 19:33:33
98232019090209,700004,麻辣味口香糖,开口哭牌,零食,100克,15,1,15,2019-09-21 19:48:38
98232019090210,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,5,100,2019-09-21 20:20:34
98232019090211,700015,青草味可乐,君再来牌,饮料,550毫升,5,5,25,2019-09-21 20:48:24
98232019090212,700012,没有一点味薯片,开口哭牌,零食,200克,20,1,20,2019-09-21 21:01:57
98232019090213,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2019-09-21 22:13:09
98232019090214,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,1,5,2019-09-21 22:53:28
98232019090215,700013,火龙果可乐,君再来牌,饮料,550毫升,5,5,25,2019-09-22 10:18:25
98232019090216,700008,榴莲味薯片,开口哭牌,零食,200克,20,1,20,2019-09-22 14:52:54
98232019090217,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2019-09-22 15:35:33
98232019090218,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,2,30,2019-09-22 15:45:30
98232019090219,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2019-09-22 16:14:45
98232019090220,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2019-09-22 17:20:30
98232019090221,700004,麻辣味口香糖,开口哭牌,零食,100克,15,5,75,2019-09-22 17:59:17
98232019090222,700002,榴莲味口香糖,开口哭牌,零食,100克,15,1,15,2019-09-22 21:31:23
98232019090223,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2019-09-22 22:00:20
98232019090224,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2019-09-22 22:26:05
98232019090225,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2019-09-23 07:14:58
98232019090226,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2019-09-23 11:33:42
98232019090227,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2019-09-23 12:31:04
98232019090228,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2019-09-23 16:45:42
98232019090229,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2019-09-23 17:33:10
98232019090230,700012,没有一点味薯片,开口哭牌,零食,200克,20,1,20,2019-09-23 22:08:39
98232019090231,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,1,5,2019-09-24 07:34:05
98232019090232,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2019-09-24 07:56:23
98232019090233,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2019-09-24 08:59:32
98232019090234,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2019-09-24 09:23:51
98232019090235,700006,没有一点味口香糖,开口哭牌,零食,100克,15,10,150,2019-09-24 10:49:20
98232019090236,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2019-09-24 11:06:48
98232019090237,700011,蟹黄味薯片,开口哭牌,零食,200克,20,2,40,2019-09-24 11:54:46
98232019090238,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,1,5,2019-09-24 13:30:42
98232019090239,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2019-09-24 14:51:15
98232019090240,700012,没有一点味薯片,开口哭牌,零食,200克,20,1,20,2019-09-24 15:37:32
98232019090241,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,1,5,2019-09-24 15:40:21
98232019090242,700008,榴莲味薯片,开口哭牌,零食,200克,20,10,200,2019-09-24 15:47:17
98232019090243,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2019-09-24 16:12:10
98232019090244,700003,芹菜味口香糖,开口哭牌,零食,100克,15,1,15,2019-09-24 16:16:35
98232019090245,700015,青草味可乐,君再来牌,饮料,550毫升,5,1,5,2019-09-24 18:47:26
98232019090246,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2019-09-24 18:49:16
98232019090247,700004,麻辣味口香糖,开口哭牌,零食,100克,15,1,15,2019-09-24 20:23:23
98232019090248,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2019-09-24 20:28:02
98232019090249,700014,有点酸可乐,君再来牌,饮料,550毫升,5,1,5,2019-09-24 21:51:23
98232019090250,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2019-09-25 07:35:34
98232019090251,700015,青草味可乐,君再来牌,饮料,550毫升,5,1,5,2019-09-25 08:45:02
98232019090252,700015,青草味可乐,君再来牌,饮料,550毫升,5,1,5,2019-09-25 09:54:56
98232019090253,700013,火龙果可乐,君再来牌,饮料,550毫升,5,5,25,2019-09-25 12:07:51
98232019090254,700014,有点酸可乐,君再来牌,饮料,550毫升,5,1,5,2019-09-25 12:53:26
98232019090255,700010,麻辣味口香糖,开口哭牌,零食,200克,20,5,100,2019-09-25 12:57:34
98232019090256,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2019-09-25 18:45:44
98232019090257,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2019-09-25 19:00:44
98232019090258,700003,芹菜味口香糖,开口哭牌,零食,100克,15,1,15,2019-09-25 19:04:37
98232019090259,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2019-09-25 20:32:08
98232019090260,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,2,10,2019-09-25 23:14:34
98232019090261,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2019-09-26 08:10:18
98232019090262,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2019-09-26 11:24:11
98232019090263,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2019-09-26 11:35:37
98232019090264,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2019-09-26 12:46:33
98232019090265,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2019-09-26 16:17:14
98232019090266,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,1,5,2019-09-26 17:14:50
98232019090267,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,10,200,2019-09-26 21:18:40
98232019090268,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,1,5,2019-09-27 07:14:02
98232019090269,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,2,10,2019-09-27 07:40:15
98232019090270,700011,蟹黄味薯片,开口哭牌,零食,200克,20,2,40,2019-09-27 08:01:41
98232019090271,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2019-09-27 08:22:58
98232019090272,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2019-09-27 08:46:46
